,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
12,"Sakuma Shuu es un hombre apuesto y capaz cuyos éxitos externos ocultan las cicatrices de un joven marcado por el aislamiento y la intimidación brutal. Cuando un encuentro casual lo enfrenta cara a cara con el monstruo que aterrorizó sus días escolares, Hayami Tsukasa, está desesperado por ocultar la conexión de sus colegas. Sorprendentemente, Hayami no lo reconoce, y respondiendo a su deseo, descubre una emoción perversa al tener relaciones sexuales con su antiguo torturador. Así que comienza la historia de un juego de engaño, seducción y venganza.",Josei,MANGA,Mobius Strip ( 2018 ),"Boys Love, Drama, Psicológico",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/62a6173d67a1d.jpg,4.2K,2.5K,3.9K,1.4K,615,238,c9445731-271c-4d83-8b5b-2b8158dcc889
13,Kairi es un joven que se encuentra un abuelo en la calle quien después de haber sido ayudado le ofrece un trabajo de ama de llaves… o al menos eso fué lo que le dijo…. pero en realidad ese “supuesto trabajo” es en realidad ser el prometido de un Príncipe real. pero el prometido de Kairi piensa que este acepto ser su futura esposa solo por dinero.,Josei,MANGA,Royal fiance: Kuro no Ouji ( 2009 ),"Boys Love, Romance, Drama",9.50,FINALIZADO,https://otakuteca.com/images/books/cover/5c8c4f2aa623b.jpg,6.9K,1.8K,2.1K,1.9K,585,181,67395f8c-975d-4417-92b3-7158e2b7c5c0
14,"¿¡Por qué tuve que enamorarme de un tipo como Taichiro!? Es lo que piensa cada vez que es sacudido por su tonto amigo de la infancia. El hermoso Tetsuji Aoi adorado por todas las chicas, es el carismático dueño de un casino clandestino. Su única debilidad es Taichiro, un chico que se crio con él. Aunque no le importa ya que su brillante, alegre e impredecible amigo es el amor de su vida. ¡Un día, Taichiro se acerca abruptamente a Tetsuji y le dice que será su amante! Tetsuji comienza a tocar el inocente cuerpo de Taichiro esperando asustarlo, pero el chico del que siempre ha estado enamorado comienza a excitarse irresistiblemente, y luego de eso no sabe si podrá mantener la calma…",Josei,MANGA,Osananajimi to Hajimeru Aijin keiyaku ( 2020 ),"Boys Love, Comedia, Drama, Ecchi, Romance",8.50,FINALIZADO,https://otakuteca.com/images/books/cover/5f4d062899865.jpg,3.6K,2.2K,2.9K,1.3K,627,164,663e6c10-0461-4a46-a268-302e4ce1a79a
15,"((Portada Niyama: solo es una ilustración)) Conjunto de historias de los autores: Aion Kiu, Yoshio Akira, Haruyama Moto, Hotoya Tama, Hon Toku, Ike Reibun, Kunihara, Riiruu, Rocky, Sakishita Senmu, Tanagawa Mimi, Yan, Yoshimoto.",Josei,MANGA,Mesuiki x Ureoji BL ( 2020 ),"Boys Love, Romance",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5fcc130e9a116.jpg,4.9K,3.9K,6.7K,2.8K,1.4K,477,eaa931da-96ec-44a7-aabd-1ab20688a82f
16,"Durante una misión de periodismo rutinaria, el fotógrafo Akihito Takaba, es secuestrado por el misterioso Asami, un poderoso líder de la mafia en Japón. Asami le somete a una noche de dolor y placer, que nunca habría imaginado. Su vida cambiará radicalmente a partir de este momento.",Josei,MANGA,Finder ( 2016 ),"Acción, Drama, Romance, Boys Love, Comedia, Crimen, Realidad",8.86,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f2dd91ebc43d.jpg,2.6K,8.9K,14.7K,4.1K,1.4K,749,2b753102-de0d-41ac-a0bc-807f3cf35ef0
17,"Momo, el bueno para nada, carece de la capacidad de cuidar de sí mismo, y es el más golfo. Yata es el tipo de madre, un tipo fiable pero sencillo. Los dos empiezan de la peor manera posible cuando Yata se cruza con Momo durante una limpieza posterior al sexo en un baño público. Aprovechando la amabilidad de Yata, Momo acaba quedándose en su apartamento. A medida que pasa más tiempo con Yata, el antes desaliñado Momo empieza a cambiar... Pero en medio de esto, aparece el anterior ""dueño"" de Momo. Una comedia erótica con un giro triste que te tocará la fibra sensible.",Josei,MANGA,YATAMOMO ( 2014 - 2017 ),"Boys Love, Drama, Recuentos de la vida, Comedia",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/17668_TMOManga578d5135b3597.jpg,12.8K,8.3K,8.1K,4.6K,1.5K,691,f236ee82-b641-424f-bae2-803ad5781a09
18,"El estudiante universitario Yunoki Kouhei continúa esperando que su amante se ponga en contacto con él. Su ""amigo"" Yuzurihara es un tipo sociable con buena apariencia, y es alguien con quien de alguna manera logro acercarse en la universidad. Un día, cuando Yunoki llega, a la habitación de su amigo el está en su cama y está completamente desnudo ... Fijado por la mirada de Yuzurihara, Yunoki pregunta: ""¿Vas a atacarme?""",Josei,MANGA,"Sayonara, Boku no Goshujin-sama ( 2018 )","Boys Love, Drama, Psicológico",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5bfc669b2aa68.jpg,4.9K,3K,2.8K,1.2K,731,238,c6edba42-b3f4-4faf-8ba6-4d526208b857
19,"Tsuchiya Mao es compañero de cuarto de Otomo Hisashi quien secretamente es gay, por eso hicieron tres reglas: 1. Mao nunca debe revelar el secreto de Hisashi. 2. Hisashi nunca verá a Mao con un interés romántico. 3. Ninguno de ellos debe intervenir en las “necesidades personales” de cada uno. Ellos no tienen problemas viviendo juntos hasta que el club de cine –del cual Mao es parte- decide hacer una película BL para el proyecto del festival escolar y eligen a Hisashi para el papel principal.",Josei,MANGA,Tasogare Out Focus ( 2019 ),"Boys Love, Romance, Vida Escolar, Recuentos de la vida",9.75,FINALIZADO,https://otakuteca.com/images/books/cover/5d81c496c9fa9.jpg,8.2K,3.4K,3.5K,3.4K,921,234,48fc7fd7-7da6-4943-a838-179170f13ab8
20,"Atsushi no puede tener relaciones con su novia y comienza a entrar en pánico. ¿Podría ser que ya se ha encontrado con una afección médica? Buscando ayuda en Internet, encuentra un artículo que recomienda un cierto tipo de estimulación que aparentemente es muy efectiva ... Desafortunadamente, justo cuando lo está probando, su mejor amigo regresa a casa y lo encuentra en una situación comprometedora. Para sorpresa de Atsushi, Tsukasa se apresura al rescate y lo ayuda a lograr lo que su novia no pudo ... Pero, Atsushi es heterosexual, ¿no? ¿Cómo va a cambiar esto su amistad ...?",Shoujo,MANGA,Soy hetero pero mi amigo me la pone dura ( 2016 ),"Boys Love, Comedia, Romance",5.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e0fe684c77e6.jpg,6.8K,6K,7.1K,2.7K,1.4K,878,dcc4280f-f0aa-44a8-9bf4-1ad758cf869e
21,"""¿Por qué pones tus dedos en mí mientras yo estoy dentro de Aya?"" Ai fue abandonado recientemente por su novia, está a punto de abandonar la universidad y vive en un edificio de apartamentos en ruinas que pronto será demolido. Es apático, no tiene esperanzas ni sueños para el futuro, y quiere estirar la pata cuando tenga 30 años. Además, las paredes de su apartamento son delgadas, ¡¡¡lo que hace que los ruidos de la pasión de los vecinos sean difíciles de ignorar....!!! Aunque se sorprendió al saber que la voz que le rogaba cada noche le pertenecía a un hombre, ¡¡no pasó mucho tiempo antes de que Aya (la belleza) y Ryo (la pareja de la belleza) lo hicieran parte de su sándwich de amor....!!",Josei,MANGA,30 Made ni Shinitai ( 2019 ),"Boys Love, Romance, Comedia, Crimen, Drama, Harem, Recuentos de la vida",9.20,FINALIZADO,https://otakuteca.com/images/books/cover/5f4486096b44b.jpg,7.6K,3.7K,5K,2.4K,1.1K,532,17d26129-e235-4703-a3e9-8c9bfb92054c
22,"Haruyoshi es una persona extremadamente bondadosa del tipo que es muy fácil de engañar. Mientras esta en búsqueda de trabajo para pagar los costos médicos de su abuelo, un joven con una misteriosa aura lo llama en el parque: Sora le comenta sobre un trabajo de medio tiempo que es demasiado bueno para ser verdad. ¿¡Pero, resulto ser un trabajo escandaloso donde él tiene que hacer un video en vivo (simular) teniendo sexo con Sora!? ¡Una tonta comedia de amor entre un Ikemen bondadoso y un hermoso artista con malas emociones!",Josei,MANGA,Sex suru yori hazukashii koto ( 2019 ),"Boys Love, Comedia, Drama, Ecchi, Romance",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5f4d0c3bc5e1f.jpg,1.9K,3.6K,6.3K,1.8K,1.1K,495,1e1ec86c-18ff-4d78-9965-ba2c774c7661
23,"""La familia Godai siempre ha estado en el negocio de los prestamistas, y Minoru no es la excepción a la regla. Pero lo que no esperaba era que un viaje para recolectar la deuda de un hombre lo llevaría a tomar mucho más. Después de 11 años cuidando a Fuutarou, Minoru se da cuenta de que toda su disciplina ha sido en vano. ¿Recibirá Fuutarou su recompensa?""",Josei,MANGA,Gohoubi wa Shitsuke no Ato ( 2019 ),"Boys Love, Romance",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/62a61471505a3.jpg,5.7K,2.7K,4.3K,2.1K,833,250,7d84ca89-2410-48a8-b289-b1ea597fb9a7
24,"""¡Me gusta tu rostro cuando comes!"" Ootsu es un vendedor de lapiceros (de bajo nivel), cuya principal alegría en la vida son los dulces, los bocadillos y otras cosas deliciosas... ¡y definitivamente no es como su guapo y sociable compañero (y probablemente su futuro jefe), Minegishi! De hecho, ¿por qué Minegishi insiste en quedarse con él y darle tantos obsequios deliciosos? Torpeza, migajas y romance... ¡Todo está en el aire alrededor de esta pareja tan opuesta!",Josei,MANGA,Minegishi-san wa Ootsu-kun ni Tabesasetai ( 2019 ),"Boys Love, Comedia, Romance, Recuentos de la vida",7.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5de397245ea0e.jpg,2.1K,5.3K,8.5K,3K,1.4K,649,104372ab-3f48-432f-b0c1-960451f3f7cf
25,"""Si no puedo cambiar de opinión en tres meses ... muere conmigo"". Saku, un estudiante universitario, se entera de que el orfanato en el que creció está fuera de servicio. Acude al presidente de la empresa que compra el orfanato para negociar con él directamente. El presidente accede a repensar el trato con una condición ... ¿¡""conoce a mi hijo y hazlo cambiar de opinión"" !? Leo, su hijo, es inteligente y guapo pero tiene una personalidad bastante problemática ... Saku es instantáneamente molestado y maltratado ... ¿A dónde irá esta negociación que pone en riesgo la vida (?) Entre el peor oponente imaginable?",Josei,MANGA,Michidure Limited ( 2020 ),"Boys Love, Romance, Recuentos de la vida",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5fcc503eed512.jpg,3.5K,2.7K,4K,2.2K,944,295,98e73b7e-5750-4568-8c45-2caecee9916c
26,"Amano Hinata, es un chico de secundaria que vive una vida tranquila en el país. Un día, un estudiante de transferencia de cabello claro, Kazama Ayato, llega de Tokio. En una ciudad tan pequeña, no pasa mucho tiempo antes de que Hinata se encuentre con el relajado y distraído Ayato, junto con con sus hermanos más jóvenes: Hayato, Ikuto y Chiyoko. ¡Va a ser todo un reto para la familia Kazama asimilar en su nueva comunidad en el país!",Josei,MANGA,Hinatama ( 2012 ),"Comedia, Vida Escolar, Recuentos de la vida",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/20743_TMOManga5817b8156d162.jpg,1.7K,1.1K,988,368,225,72,d5bcc3ff-654d-46ff-aa41-d69b46ad45de
27,"Moños y lazos... Jin amaba ese tipo de cosas lindas y por eso él estaba fuera de lugar en clase, su único amigo era ""Suzume"", un misterioso gorrión que podía entender el idioma humano. De repente, un chico llamado Suzume aparece y dice ""quiero ser tu amigo"", mientras sigue desconcertado Jin es atraído al amable y fuerte Suzume-kun, pero entonces él le dice que pueden estar juntos solo por un año... ¡Un amor que sobrepasa especies, entre un chico gorrión y un chico solitario de buen corazón!",Josei,MANGA,El Favorito de Suzume ( 2015 ),"Boys Love, Fantasia, Vida Escolar, Romance",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/34055_TMOManga5a418095ec08a.jpg,3.4K,1.2K,1.2K,974,261,69,a0b27955-409f-481f-8f07-831f24d1458c
28,"‘Te enseñaré lo que es malo’, Ayumu como estudiante de secundaria se encuentra pasando por un periodo sensitivo en su vida, ella termina siendo educada por un adulto quien se deja la barba como hombre mayor y viste una camisa negra.",Josei,MANGA,Oji-san ga Joshi●sei ni Warui Koto wo Oshieru hanashi ( 2019 - 2020 ),"Comedia, Romance, Vida Escolar, Recuentos de la vida",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5d98adc20f494.jpg,868,2.6K,6K,1.2K,578,372,0e2938fa-f73d-49a7-b5eb-4f6b3f7d135d
29,"Yamato Edogawa es heredero de una familia de la mafia, y alberga sentimientos secretos por su asistente, Yoru. En verdad, no quiere hacerse cargo de la familia, pero su padre y los demás miembros no lo escucharán. Se ha escapado de casa muchas veces, y Yoru siempre ha sido quien vino a buscarlo. Un día, Yamato alcanza su punto de ruptura y se niega a irse a casa, excepto con una condición. ""Si me quieres en casa tan mal ... ¡Tienes que dormir conmigo!"" Mientras que Yamato está horrorizado por su propio estallido, ¡Yoru no parece desconcertado ...! ¿Podría el amor de cachorro convertirse en algo más entre este futuro jefe de la mafia y su hermosa burla de un asistente?",Josei,MANGA,Yoake ni Yamadori ( 2018 - 2019 ),"Boys Love, Romance, Recuentos de la vida",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ecf0ca306c0c.jpg,6K,3.2K,4.1K,2.2K,966,355,8fed8249-834c-42c8-b0b5-ebf1ab9e5995
30,"Okuma Kanako tiene 27 años, es una mujer normal de oficina. No es que ella no esté interesada en una relación, pero ella no quiere casarse. Frente a este tipo de mujer moderna un hombre perdido apareció. “No, pero ese tipo es al último que quisiera amar.” Tal vez este es el ¿¡Destino!?",Josei,MANGA,S Love ( 2014 ),"Romance, Recuentos de la vida",7.00,FINALIZADO,https://otakuteca.com/images/books/cover/5d1b284ab0982.jpg,6.6K,2.5K,2.6K,938,408,216,5d468869-c2be-4de0-b3ac-0b1d743fc553
31,1-3. Joudan Mekashite Icchokusen 1.5 Joudan Mekashite Icchokusen Bangai-hen: Sake wa Nonde mo Nomareru na 4. Mie Hariatte Surechigai 5. Surechigau no mo Hodohodo ni,Josei,MANGA,Mie Hariatte Surechigai ( 2010 - 2011 ),"Boys Love, Comedia, Romance",7.50,FINALIZADO,https://otakuteca.com/images/books/cover/5cb528b14da51.jpg,2.3K,1.2K,1.3K,425,279,128,7b2e0be2-eda1-491f-aed6-f8b51fc566a4
32,"Debería haber sido mi primera vez, pero por alguna razón, ¡mi cuerpo reacciona al placer como si lo supiera demasiado bien! ¡Esta no soy yo! Me caí por una escalera y accidentalmente resbalé diez años adelante en el tiempo ... ¡donde descubrí que en algún momento me casé con mi amigo de la infancia con quién no hago más que pelear! Entonces, de repente me besa profundamente y pierdo todo el control... ya pesar de mi corazón virgen, mi cuerpo maduro lo acepta todo... ¡¿Por qué mi cuerpo disfruta tanto de esto ?! ¡¿Que esta pasando?!",Josei,MANGA,Uso! Aitsu ga Watashi no Danna-sama! ( 2018 ),"Comedia, Drama, Romance",1.00,FINALIZADO,https://otakuteca.com/images/books/cover/5fa2e9f094bce.jpg,1.2K,827,1.5K,494,338,238,463f4e3d-04e4-4e4f-ac89-0b579bc91ec2
33,"¡Cuatro estudiantes de secundaria idiotas que asisten a una escuela para chicos, inician una búsqueda para conseguir novias! Para esto, ¡necesitan entender mejor la mente femenina! De alguna manera llegan a entender que la mejor manera de hacerlo es a través de hacer cosas gay entre ellos. ¡Con un manga BL en mano, comienzan su investigación de placer!",Josei,MANGA,Doushitemo Yaritakute Gakuen ( 2018 ),"Boys Love, Comedia, Romance, Vida Escolar",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5bde4f5265bb8.jpg,4.2K,2K,2.3K,1.1K,481,324,c8abb8b3-c92e-4f75-8671-a50da42bc295
34,"Capitulo 1: El ""Call boy"" Nº1. Ringo es desfigurado en la cara por uno de sus clientes y pierde su popularidad, confianza y finalmente su trabajo. Pero hay alguien que lo ama de todas formas a pesar de su apariencia actual. Capitulo 2-3: Ex-prostituta. Ahora trabajando como gerente, recordó la época en que se tomó la virginidad de un anfitrión directo, se reunieron inesperadamente en un bar y descubrieron que ninguno de los dos había podido acabar como lo hicieron entre ellos. ¿adivina que? Ellos tienen sexo. Capitulo 4-5 Banzi está en la década de los 40 y al divorciarse contrata el servicio de limpieza donde se encuentra con el uke, Minami Chiaki, y gradualmente comienza a sentirse atraído por el joven.",Josei,MANGA,Rakka ( 2018 ),"Boys Love, Drama, Romance",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5c2ffdbb7cb52.jpg,4.4K,2.5K,2.5K,1.2K,597,264,23031d3b-44b9-4cb7-b4eb-f563b5502857
35,"Shinobu tiene un gran problema, ¡y él no sabe qué hacer al respecto! Lo ha intentado todo, desde ir a una escuela para varones hasta mantenerse alejado de los tipos de revistas que le gustan a sus compañeros de clase, pero no ayuda tanto como esperaba. Un día, se pone tan desesperado que casi cae en manos de una estafadora ... ¡pero Nao acude en su rescate! Resulta que Nao podría ser la clave para salvar a Shinobu de sí mismo ... ¡Esta es una historia de amor entre dos amigos cercanos! Incluye cuatro páginas solo digitales.",Josei,MANGA,Tonari no Retsujou Monster ( 2016 ),"Boys Love, Drama, Romance, Recuentos de la vida",6.33,FINALIZADO,https://otakuteca.com/images/books/cover/5c8d1a71c5050.jpg,4.7K,1.8K,2.2K,1.1K,501,215,060f5340-6ac3-4eca-9850-5e06e76ec396
36,"Ser un hermano mayor es una existencia solitaria ... Kanata, el hermano mayor, siempre ha sido aprovechado por su arrogante hermano menor, Keita. Para aliviar su estrés diario, Kanata trabaja a tiempo parcial en ""Little Brother Cafe"", donde los hombres trabajadores, que están enfermos de este mundo de perros y perros, pagan a los jóvenes para que actúen como sus hermanos menores y los sirvan. Aunque Kanata no puede contarle a nadie sobre este trabajo, está feliz de que sus ""hermanos mayores"" (clientes habituales) lo llamen ""lindo"" y le digan que ""lo aman"". Pero entonces, un día, Keita se entera de este trabajo a tiempo parcial ...!",Josei,MANGA,Onii-chan Datte Amaetai Wake de. ( 2018 - 2020 ),"Boys Love, Romance",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/62b1fcba6dd4c.jpg,5.6K,5.3K,8.9K,3.7K,1.8K,898,13b461f4-9b96-4988-bf5c-3992cfafd354
37,"Una noche, un hombre encuentra a una persona sin hogar en la calle y toma a la persona como su mascota. Al día siguiente, el hombre descubre que su mascota también es su nuevo compañero de trabajo.",Josei,MANGA,Shitsuke Kata wa Nijuumaru ( 2014 - 2015 ),"Boys Love, Comedia, Romance",9.04,FINALIZADO,https://otakuteca.com/images/books/cover/24074_TMOManga58cc769b68ebb.jpg,1.6K,1.7K,2.7K,386,242,307,ccf2a7e5-8a90-4317-a4b8-7b90bf5dcb6c
38,"""El único en celo eres tú"". Desde verdaderas bestias esponjosas a medio humanos, dioses e incluso una criatura desconocida. ¡Una extravagante alineación de no humanos se presenta en esta antología de BL! #Cover Illustration: Takanaga Hinako 1. Toraware no Otoko (囚われの男) -Takanaga Hinako 2. Boku no Emono (ぼくの獲物) - Machi Komachi 3. Kami no Nie (神の贄) - Touno Umi 4. Senpai ni Mayu to Ore (先輩に繭とオレ) - Kuju Siam 5. Neko Neko Honey (ねこねこハニー) - Narazaki Souta 6. The Basement (the basement) - Est Em 7. Ichou no Hanashi (銀杏のはなし) - Kusama Sakae 8. Alpha Omega (ΑΩ) - Kuku Hayate 9. Boku no Danna-sama (ボクの旦那様) - Naono Bohra 10. Boku Dake no Itoshii Akuma (僕だけの愛しい悪魔) - Natori Isato 11. Kami-sama no Shippo (神様のしっぽ) - Kamei Yogorouta 12. Hakurou Ou no Manayome (白狼王の愛嫁) - Kushino Yui (story) & KASAI Ricaco (art) 13. Hitoribocchi no Tanta (ひとりぼっちのタンタ) - Moto Haruko",Josei,MANGA,Kemono/Jingai BL ( 2018 ),"Aventura, Boys Love, Comedia, Fantasia, Historia, Sobrenatural",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5b9840646a595.jpg,4.8K,2.5K,2.5K,1.5K,813,389,c45dc21e-5c77-4d43-ab4f-5c477c03b2a9
39,"Maki un estudiante de secundaria que se enamoró de Maruno, una chica que tiene el mismo trabajo y que tiene 21 años. Sin embargo, Maruno está loca por el personaje del juego… Rival(?)preocupado por esta existencia, Maruno me dijo:”¡Por favor, trata de decir me estas palabras! Es, vergonzoso, pero si puedes ver a una linda chica feliz… Todos los días, cuando era, inoportuno se iniciaba un evento.",Josei,MANGA,Wotaku Girl and High School Boy ( 2018 ),"Comedia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c47ec506a2df.jpg,345,2.2K,3.4K,651,302,192,011fd2e7-5664-44f4-838b-c14fd56b9bef
