,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
10,"Jiang Xiaofan accidentalmente viajó a una dimensión diferente y terminó como un mendigo. Nunca antes tuvo la oportunidad de practicar artes marciales, pero accidentalmente obtuvo fragmentos de Dao Yin y heredó sus movimientos secretos. ¡Este es un viaje de nuestro héroe en este mundo lleno de problemas!",Seinen,MANHUA,Dao Yin ( 2020 ),"Acción, Aventura, Fantasia, Reencarnación, Comedia, Romance, Sobrenatural",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5eaac944c35b5.jpg,703,2.2K,5.1K,1.1K,722,384,9b25ed3f-fdd7-4a7e-8920-0ba00c02dfad
11,"¿Quién es él? ¿Por qué se llama el jefe? Quizás es el intrépido gobernante del mundo. O tal vez el peor enemigo de la humanidad, que derriba mundos. Después de que Su Sin renació, perdió todas sus habilidades y habilidades de la vida anterior en un mundo de caballeros. Sin embargo, un sistema recién implantado puede ayudarlo a restaurarlos. ""Mi nombre es Su Sin, donde Sin significa guardián de promesa"".",Seinen,MANHUA,El Mejor Sistema de Jefes ( 2019 ),"Acción, Aventura, Fantasia, Harem, Artes Marciales, Reencarnación, Ciencia Ficción",6.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e4014d0e6c61.jpg,1.1K,4.7K,10.4K,2.3K,1.3K,990,2cacb92f-77f5-4a44-a60f-b5e06cecbb11
12,"Cuando Ye Mo se despertó repentinamente, se dio cuenta de que todo a su alrededor parecía haber cambiado: Fue transmigrado a la Tierra moderna, donde la energía espiritual es escasa. Su bella maestra de su mundo anterior no se veía por ninguna parte. Lo más importante es que se encontró en el cuerpo de un joven que había sido abandonado por su familia por una razón vergonzosa...",Seinen,MANHUA,Strongest Abandoned Son ( 2018 ),"Acción, Aventura, Artes Marciales, Reencarnación, Sobrenatural, Harem, Romance",9.33,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c8daa9a2576f.jpg,2.1K,6.3K,26.4K,3.4K,1.7K,1.7K,9b486a49-da68-4fa7-8e45-9bc4ede9d4d8
13,"""Un emperador de las medicinas llamado Jiang fan, renació como un hombre joven cerca del final de su muerte. Su amante, y amigo que lucharon por él en el campo de batalla donde él había muerto. Tenía un solo objetivo y nunca se arrepintió de esta vida porque su amante y su mejor amigo habían luchado en su segunda vida, yo no dejaré que se repitan los arrepentimientos de mi vida anterior y cortaré mi orgullo y destruiré a mis enemigos ... """,Seinen,MANHUA,Rebirth of Refining Emperor,"Acción, Aventura, Comedia, Ecchi, Harem, Reencarnación, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e7fb3bf48160.jpg,606,2.1K,5.1K,1K,572,253,a6fa6a4d-c8e3-4217-ae2d-ead27058e397
14,"Cheng Yan transmigró sólo para terminar en un mundo como la Europa medieval, convirtiéndose en Roland, un Príncipe Real. Pero este mundo no parece ser el mismo que su mundo anterior, a pesar de algunas similitudes. ¿Las brujas son reales y realmente pueden usar magia? Sigue la batalla de Roland por el trono contra sus hermanos. ¿Podrá ganar, a pesar de que el rey ya lo declaró un caso sin esperanza y con la peor situación de partida? Con su conocimiento de las tecnologías modernas y la ayuda de las brujas, conocidas como siervos del diablo y cazadas por la Santa Iglesia, podría tener una oportunidad de luchar. Ahora, que comience su viaje.",Seinen,MANHUA,Release that witch ( 2018 ),"Acción, Aventura, Fantasia, Harem, Reencarnación, Comedia, Magia",9.14,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/633f6849ef27d.jpg,3K,9.7K,31.8K,8.4K,2.7K,1.5K,56eab601-0f9f-442d-a4e8-8f815ce5b3b5
15,"Xie Yu se mantuvo cerrado debido a la muerte de su amiga, inmerso en el mundo del juego, hasta que un día apareció en su teléfono móvil un juego llamado último juego, cuando supo que el juego puede cumplir todos los deseos, incluso los muertos pueden resucitar, con 1 billón de puntos como objetivo.",Seinen,MANHUA,Target 1 billion points! Open the ultimate game of second life! ( 2020 ),"Acción, Ciencia Ficción, Fantasia, Mecha, Tragedia, Ecchi",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f9ccb370cad3.jpg,472,1.9K,3.6K,935,518,266,0a1498ea-3ebf-4422-907c-66e37ae8b04c
16,"¿Basura? ¿Un inútil que no puede despertar su espíritu de lucha? ¿Una vergüenza para el apellido Luo? ¿La broma más grande de la provincia de Wuling? ¡Todo esto solo lo hace reír! Fue despreciado por su familia, odiado por su padre, ¡e incluso los extraños se burlaron de él! Finalmente, fue repudiado y expulsado de la casa. ¡Pero perderlo todo hizo que se iluminara! Se dio cuenta de que, en Fighting Spirit Mainland, ¡solo los fuertes son respetados! Cuando regresó su antiguo talento, lo que otros vieron como un genio no fue más que una broma para él. ¿Lo llaman demonio? Él responde: ""Jeje, lo que a mí, Luo Chen, me encanta abusar más es el mal"".",Seinen,MANHUA,Fighting Spirit Mainland ( 2020 ),"Acción, Aventura, Fantasia, Artes Marciales, Harem, Romance, Sobrenatural",5.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f28af9489593.jpg,648,2.2K,4.2K,1.2K,707,374,26720463-3d10-40fa-a179-b9b8ecaae10f
17,"Todo comenzó con la decisión de salir de la deuda ... y así, ¡me convertí en el rey de la noche!",Seinen,MANHUA,Heaven ( 2015 ),"Drama, Ecchi, Harem, Acción, Romance, Comedia, Tragedia",2.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/14885_TMOmanga043317.jpg,1.2K,3.4K,7.6K,1.1K,837,794,97a34466-2a8b-43de-9c0a-271f2b758181
18,"Fang Haotian es un niño que está profundamente enamorado de una niña llamada Ningyu, pero sus padres se oponen a su relación. Ningyu está arreglado para casarse con otro hombre. ¿Puede volverse lo suficientemente fuerte como para recuperar a su amado Ningyu de este hombre?",Seinen,MANHUA,Greatest Sword Immortal ( 2018 ),"Acción, Aventura, Comedia, Ecchi, Harem, Artes Marciales, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ede60d05c490.jpg,514,2.1K,4.2K,929,657,356,de365da1-b458-4cde-a13c-12d8d906bae4
19,"Chen Guang, un hijo en bancarrota de una familia adinerada, ha sido envuelto en una vida espléndida. Su mejor amiga, la chica más guapa de la escuela, una celebridad inmortal, una policía despótica y atractiva, una entrenadora sexy, la hija rebelde de una familia rica, una vecina tímida, y una novia de la infancia. Una a una, estas hermosas mujeres irrumpieron sin piedad en el destino de Chen Guang. Todo esto sólo porque él tomó una taza de fibra de vidrio.",Seinen,MANHUA,Carrying The Goddess Along,"Fantasia, Vida Escolar, Comedia, Harem, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e6aea01e166f.jpg,625,1.8K,4.4K,1K,507,241,9e213d63-dbfd-49bf-94e4-f0159450ca43
20,"El día de su boda, el fue echado por su esposa y regresó a su residencia, pero por un encantador beso de una extraña mujer. En el momento en que tocó sus labios, sintió un torrente de agua corriendo por su cuerpo. Cuando despertó, sintió más de diez mil recuerdos en su mente…",Seinen,MANHUA,Mi Yerno,"Ecchi, Fantasia, Harem, Artes Marciales, Reencarnación",7.75,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f4294d487e5b.jpg,2K,5.6K,14.7K,4.2K,1.8K,1.1K,2d69cfcf-f70c-4f18-9963-5280dfac6e5f
21,"Realmente frustrado, Bai Wu de repente tuvo la capacidad de ver la tasa de éxito. ¿Se convertirá en millonario? ¿Las bellezas se enamorarán de él a primera vista? ¡usará esa habilidad para llegar a la cima del éxito!",Seinen,MANHUA,Puedo ver la tasa de éxito ( 2020 ),"Aventura, Comedia, Fantasia",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e6afe5941dc9.jpg,911,2.7K,6.7K,1.6K,961,541,c9e98d6a-aad1-4f9b-98ef-037a0e99233d
22,"Bueno para nada, siempre confía en el dinero de su esposa, un pedazo de basura sin valor ... Lin Ziqian, que está apegado a todo tipo de etiquetas insultantes, el teleadicto de la noche a la mañana se convierte en un ser celestial invencible omnipotente. Ahora Lin Ziqian no es solo un esposo rico sino una persona talentosa que puede confiar en sus propias habilidades.",Seinen,MANHUA,Rebirth of the Eternal Cultivator ( 2020 ),"Acción, Aventura, Artes Marciales, Reencarnación, Romance, Sobrenatural, Harem",8.50,FINALIZADO,https://otakuteca.com/images/books/cover/5eb8c66b43639.jpg,5.8K,3.9K,10.1K,3K,1.3K,703,e0fdb3c8-8678-4d39-8664-5fdb5d6efa16
23,"El fin del mundo ocurre repentinamente, y la novia de Qin An, que ha estado enamorada de él durante 7 años, de repente lo traiciona. Entonces, las cosas no son tan simples como parecen. Muchas pistas se descifran lentamente. Todas las historias no son tan sencillas y ordinarias. Qin An no está seguro de lo que está sucediendo y qué hacer. Entonces, se embarca en su propia búsqueda, mientras busca amor simultáneamente.",Seinen,MANHUA,Zoombie City ( 2020 ),"Acción, Aventura, Fantasia, Romance, Ciencia Ficción",0.00,PAUSADO,https://otakuteca.com/images/books/cover/5ec5df084c7da.jpg,288,932,2.1K,527,296,173,a6d3785d-4e41-4692-a18f-720895217c4b
24,"El joven Chu Feng siempre fue visto como un insulto a la familia Chu debido a su físico débil. Un día decide que ya ha tenido suficiente, y para recuperar el nombre de su padre y salvar a su madre, decide hacerse más fuerte pase lo que pase. ¿Qué quien soy? Todas las cosas vivientes en el mundo me ve como Asura. Como sea, no sabia nada de eso. Así que como Asura, me convertí en el Dios Marcial.",Seinen,MANHUA,Martial God Asura ( 2013 ),"Acción, Aventura, Ecchi, Harem, Artes Marciales, Romance",7.75,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f80d740ad5c5.jpg,1.6K,4.4K,12.4K,3.3K,1.6K,810,96e83c0c-c0ce-414a-a0d6-ba4eda15ff30
25,"En mi vida pasada mi muerte fue a causa de la concubina imperial, y nací de nuevo en la era de la escuela secundaria. Coincide con la recuperación del aura y los grandes cambios en el mundo. Cuando rejuvenezca a un adolescente, seguirá el camino de su viaje y protegerá a sus propios amigos. Seres queridos. Cuando no elige quedarse, lo empujará hasta el final.",Seinen,MANHUA,Wan Gu Shen Wang ( 2019 ),"Acción, Demonios, Fantasia, Harem, Artes Marciales, Reencarnación, Romance",5.83,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5dd18e0aec903.jpg,2K,5K,16.6K,3.5K,1.7K,1.1K,e10329f8-029f-47a3-af30-776253fcd389
26,"Si accidentalmente cruzaras a otro mundo, ¿qué tipo de habilidades necesitarías para alcanzar tu mejor momento en la vida? ¿Te convertirías en un encantador? ¿Un héroe? ¿O tal vez un Cultivador de técnicas inmortales? Por supuesto no. ¡Aprovecharía su conocimiento actual en este otro mundo para hacer negocios y ganar mucho dinero!",Seinen,MANHUA,Reglas para vender en otro Mundo,"Aventura, Comedia, Fantasia, Reencarnación",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5dd1a9f6b631f.jpg,527,1.9K,4.4K,917,566,388,088577fe-0aa8-4078-86bc-1c8c63c21195
27,"Un niño de material de desecho con el apodo de ""Dios dormido"" ha comenzado a obtener una bendición debido a la desgracia. Desde entonces, un mago extravagante ha barrido el mundo, espadas y estrellas continuara volviéndose fuerte y ocasionando un gran cambio en el mundo.",Seinen,MANHUA,El Emperador Inigualable ( 2019 ),"Acción, Aventura, Ecchi, Fantasia, Artes Marciales, Romance",7.33,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e1503a9db782.jpg,1.6K,4.8K,13.4K,2.9K,1.5K,878,957429fb-c6cf-4cbe-bbb0-7e201f9815f8
28,"es una historia sobre chu feng, un asesino que murió en una misión. Llevado al Inframundo, reclamó el título de ""El Venerable Demonio"" para encontrar la Perla del Inframundo. Una vez que la perla se rompe, puede volver al mundo real para reunirse con su amante, Muxue. Al regresar, lo que vio no fue a su chica sino a su hija que tenía con ella, Meng Meng. Se decidió a cuidar de ella en busca de Muxue, para poder finalmente tener una verdadera familia.",Seinen,MANHUA,Daddy From Hell ( 2020 ),"Acción, Aventura, Fantasia, Reencarnación",5.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e2a6b2cde451.jpg,1.2K,3.6K,9.7K,2.5K,1.2K,736,23113e2a-b359-45a0-a1b9-d9df5389688f
29,"Mi padré me golpeo, mi madre fue encerrada, mi hermano me destrozo las piernas, no quiero vivir de está forma en este mundo.... desearía tener el poder para mi vida, madre... voy a conquistar en mundo, hare que los que me menospreciaron paguen por todo aquello que nos hicieron..... este mundo será desvastado por mi....",Seinen,MANHUA,El Dios del Cielo Hong,"Acción, Aventura, Ecchi, Fantasia, Harem, Artes Marciales, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e9fea08e228b.jpg,464,1.6K,3.1K,938,555,298,e98ad699-393f-4b17-b001-8ff22d2062c9
30,"El legendario maestro marcial Simon fue traicionado por amigos y perseguido hasta la muerte. Trescientos años después, renació en un hijo ilegítimo de la familia real que fue engañado. Con sus poderes pasados, Simon nuevamente crea su leyenda en esta tierra. ¡Seguramente, debe ser una venganza y reconquistar un camino lleno de sangre!",Shounen,MANHUA,Maestro Marcial ( 2017 ),"Acción, Aventura, Fantasia, Reencarnación",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/604efd58df606.jpg,1.8K,5.2K,13.7K,3.2K,1.8K,1.5K,f3b62953-4e17-4846-8e52-9f98a721829e
31,"“Incluso si este universo no es más que un bosque brutal, sangriento y oscuro, ¡los Cultivadores quemaremos nuestras vidas y explotaremos en una chispa gigante! ""Por débil que sea, cada chispa es corta, aunque sea breve, por pequeña que sea ... Mientras las chispas sigan fluyendo, entonces un día una de esas chispas encenderá un poco de yesca, y esa yesca puede encender algunas ramas caídas, y esas ramas se encenderán ¡Todos y cada uno de los árboles del bosque! ""¡Finalmente, incluso las chispas más débiles eventualmente incendiarán el bosque sombrío e iluminarán el mundo entero!""",Seinen,MANHUA,Cuarenta Milenios de Cultivo ( 2019 ),"Acción, Fantasia, Aventura, Artes Marciales, Romance, Supervivencia, Tragedia",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5cfecadee2222.jpg,744,3.8K,6.5K,1.3K,932,722,e99024ff-8a22-43b5-b8f4-1994b40d07c5
32,"Luo Qingtong cruzó mágicamente a otro mundo. Desde entonces, ha abierto el camino para la venganza de las mujeres de la región baja de Hou Fu. Luchando contra los villanos y el abuso de escorias en todo el camino, si alguien me ofende, ¡cortaremos las raíces! Shuang es genial, pero accidentalmente provoca una belleza demoníaca sin igual, No puedes pelear, ¿pero me persigues y huyes, y escapas de la relación?",Seinen,MANHUA,Pupillary Master ( 2020 ),"Acción, Aventura, Fantasia, Artes Marciales, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e423feedb24b.jpg,1.4K,4.3K,9.2K,4K,1.5K,748,7d62efd7-2658-4c4c-9794-054d95fb54d4
33,"Los cielos y los truenos están todos juntos, y vuela el eterno aroma de la dinastía. En el otro extremo del continente Xuantian, el hombre más joven que murió de suicidio, Long Yun despertó de repente. A partir de entonces, una resurrección súper grande, lucha contra el mundo y acepta Warcraft. ¡Las fuerzas de todos los partidos se reorganizaron, y el continente Xuantian revivió!",Seinen,MANHUA,La Inmortalidad Mágica,"Acción, Aventura, Ecchi, Fantasia, Harem, Reencarnación",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5dd321dcca078.jpg,759,2.5K,5.4K,1.3K,780,548,75624c06-34b5-4654-b11c-bdf41143217f
34,"El personaje principal, Lord Li De es el cuarto hijo de Lord Yunyang del Reino de YongTian. Después de reencarnar en otro mundo lleno de monstruos y magia, trató de vivir tranquilamente, pero su padre tenía planes diferentes para él. Intentó sacrificar a Li De para que su primer hijo ganara más popularidad y pareciera un poco más cruel. Este manga comienza mostrando cómo Li De lucha por escapar de ser un sacrificio, luego, en consecuencia, cómo maneja su propio Territorio y se convierte en un Lord.",Seinen,MANHUA,"Lord, It Doesn't Matter ( 2020 )","Aventura, Comedia, Fantasia, Harem, Reencarnación, Acción, Romance",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ebaf9cfa7644.jpg,1.1K,3.6K,7.5K,1.9K,1.2K,686,f6edd0ec-ac78-4d65-8a57-5e48fe32c5d4
35,"Una presidenta ejecutivo tsundere, una secretaria recatada, una princesa sudafricana, una guardaespaldas única y un bishounen come zanahorias, algo típico: ¿Cómo se enamorarán estas personas? Ya sea que el destino sea inevitable o las maquinaciones del corazón, si te encuentras con el Genio Talentoso, experimentarás una vida de aprendiz única en su tipo.",Seinen,MANHUA,Talented Genius ( 2018 ),"Acción, Comedia, Drama, Harem, Artes Marciales, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d55bda78f3c3.jpg,1.1K,4.6K,10.2K,2.1K,1.3K,995,a53a63b1-b998-48d1-86ce-d9178fa87e63
36,"Continente Tianwu, los fuertes son los más respetados. Feng Hao, el joven maestro de la familia Feng que nació como basura. Su cultivo se vio obstaculizado porque cada poción o energía que ganó fue absorbida por algo sellado dentro de su cuerpo. Después de obtener suficiente energía, se liberó algo que estaba sellado dentro de su cuerpo, entonces, ¿cuál fue el próximo destino de Feng Hao? ¿Podrá ser un guerrero fuerte?",Seinen,MANHUA,Martial Inverse ( 2019 ),"Acción, Aventura, Ecchi, Fantasia, Harem, Artes Marciales, Romance",9.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/60669bf9cd523.jpg,1.4K,4.4K,12.1K,2.7K,1.3K,693,319a7537-0d03-486b-9221-3b3a685fca62
37,"Lin Feng quién tiene el récord de morir virgen en sus 8 vidas pasadas recibe un misterioso tomo de la Deidad del Amor Yue Lao. Al usarlo, obtiene todo tipo de habilidades y habilidades sobrenaturales ¿Podrá Lin Feng romper el récord?",Seinen,MANHUA,How To Get Lucky ( 2018 ),"Comedia, Harem, Romance, Acción, Artes Marciales, Vida Escolar",5.67,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5dd45288e7473.jpg,684,2.3K,6.2K,1.4K,636,386,b89aa0bb-52f8-493b-8cb5-00bbceea6f7e
38,"En su vida anterior, Qiu lin perdió a sus seres más queridos debido a sus propios errores. Para defender el honor de su equipo, hizo todo lo posible por morir con el enemigo. Ahora, el renacido Qiu Lin ha regresado al punto de partida de todo. Para compensar los lamentos de su vida anterior, luchará hasta el final.",Seinen,MANHUA,Devouring Realm,"Acción, Aventura, Drama, Fantasia, Reencarnación, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fee888a504c4.jpg,525,1.7K,3.4K,972,536,306,97e57c86-18e0-4c7e-8271-689ceb592317
39,Nuestro personaje principal fue transportado a otro mundo y lo primero que le sucedió fue que lo obligaron a casarse...,Seinen,MANHUA,Un Paso Hacia la Libertad ( 2019 ),"Acción, Aventura, Ecchi, Artes Marciales, Romance, Comedia, Harem",6.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e1775cf3325d.jpg,1.2K,3.7K,10.1K,2.1K,1.1K,821,f0ababc9-b2b8-4195-80aa-32a294c3fba0
40,"Ante el día del juicio final, el poder especial dentro de Ling Mo fue despertado. Él se percató que podía controlar a los zombis. Debido a su poder, podía caminar sano y salvo a través de la multitud de zombis, y eventualmente se reunió con su amada novia, Ye Lian, pero solo para descubrir que ella ya se había transformado en un zombi. Para ayudarla a recuperar sus recuerdos, Ling Mo comenzó su supervivencia en el día del juicio final.",Seinen,MANHUA,My Girlfriend is a Zombie ( 2019 ),"Acción, Apocalíptico, Harem, Supervivencia, Ecchi, Tragedia, Superpoderes",8.17,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d01765d921e5.jpg,2K,7.2K,20K,5.2K,1.9K,1.2K,49e2593e-90ce-4d55-90dd-288dd9461e25
41,"Hace tres mil años, Bai Qiuran, que era extremadamente talentoso, fue aceptado como discípulo por el fundador de la Secta Qingming, y el joven taoísta comenzó a cultivar el camino de la inmortalidad. Tres mil años después, el maestro de Bai Qiuran ascendió al Reino Inmortal, sus hermanos mayores no pudieron pasar la Tribulación Celestial y murieron, e incluso el nieto más joven de la sexta generación descendiente de su hermana menor más joven logró avanzar a la etapa de Establecimiento de la Fundación. y aprendió a usar la espada para cabalgar el viento. Después de tres mil años de arduo trabajo, Bai Qiuran finalmente alcanzó la capa 66,664 de la etapa de Qi Refining.",Seinen,MANHUA,Mis 3000 Años Hacia el Reino Celestial ( 2019 ),"Acción, Aventura, Comedia, Ecchi, Harem, Artes Marciales, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fa763baf35d9.jpg,909,3.1K,6.5K,1.8K,1.1K,501,ca21cc6a-93fe-42a8-9b3b-5dc02cd295f3
