,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
26,Nunca tenía curiosidad sobre el pasado de mi novia ... hasta ese incidente! Ahora sólo estoy muriendo por saber! ¿Quién es este ex-novio? ¿Por qué está actuando tan amable? Lo que sucedió entre ellos en el pasado ?! Seguro que no es el típico triángulo de amor.,Josei,MANHWA,My Girlfriend's Ex-Boyfriend ( 2020 ),"Romance, Girls Love",8.80,FINALIZADO,https://otakuteca.com/images/books/cover/5cd4ebdaf3e21.jpg,1.8K,1.4K,1.8K,452,214,82,a170d4b6-0e1b-408b-bec5-0dc12d1b0a23
27,"La montaña que se convirtió en un infierno, Misiryeong. Levanta tu arco y sobrevive en esta montaña.",Shounen,MANHWA,misiryeong ( 2020 ),"Acción, Apocalíptico, Misterio, Vida Escolar, Supervivencia, Tragedia",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f8b787569a7d.jpg,263,1.9K,2.5K,595,453,196,c28fb50f-592f-46d8-aff8-4776f97ac723
28,"La pobre Ah-Jiu llevó una existencia enfermiza y miserable como hija de una concubina, pero nunca perdió su corazón cálido y carismático. Xiao Yang fue la testigo de la trágica destrucción de su pequeña aldea por la guerra, pero se aferró a sus esperanzas de un mañana mejor. Justo cuando Ah-Jiu está a las puertas de la muerte y Xiao Yang al borde de la inanición, llega un mensajero divino, ¡prometiendo transformarlas en poderosas diosas! ¡Un par de historias asombrosas sobre dos heroínas que veremos como desde lo más bajo llegarán a lo más alto, no te pierdas estas emocionantes y diviertas historias! (La Historia de Ah-Jiu Corresponde a la 1era Temporada y la de Xiao Yang a la Segunda!)",Shoujo,MANHWA,Birth Of A Goddess ( 2020 ),"Comedia, Drama, Fantasia, Romance, Acción, Aventura",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fbad41e0d3a2.jpg,1.3K,4.2K,8.5K,2.5K,1.2K,824,09955c4a-96c6-401a-a9c6-ca770794f217
29,"¡Un niño muy bonito trata de mantenerse fuera de problemas mientras todos lo persiguen! Un alborotador legendariamente violento, expulsado de cada escuela a la que asistió, ahora se ha trasladado a su nueva escuela ... ¡Disfrazado de chica! ¿Cómo terminará sus días de escuela la ahora tan bonita ""Erika Lee"" mientras está en la búsqueda de sus antiguos compañeros de clase?",Shounen,MANHWA,Too Pretty ( 2016 - 2018 ),"Acción, Comedia, Drama, Vida Escolar, Tragedia, Género Bender",9.50,FINALIZADO,https://otakuteca.com/images/books/cover/631013ff9b5d5.jpg,233,1.1K,1.6K,404,303,134,eb252bb0-974e-44e9-a95a-7e694e430b06
30,"Esta es la historia de un mundo controlado por una loca y extraña religión que esta administrada por extraterrestres, y la gente normal no tiene ni idea ya que todos piensan que es mentira que existan los ""Aliens"", pero ellos están en todas partes. ¿Cómo estoy seguro de todo esto? Porque yo también soy uno, y me convertiré en su Satanás para detener sus malvados planes.",Shounen,MANHWA,Uglyhood ( 2018 ),"Acción, Aventura, Comedia, Fantasia, Ciencia Ficción, Sobrenatural",5.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ff3ef13625c5.jpg,354,2.5K,4.7K,684,442,411,1fa9c555-4e6c-4cff-8295-e678f72e794a
31,"Ye Tian, un ser celestial con cultivo de seiscientos años que no logró superar el desastre para convertirse en un verdadero inmortal, renació en la tierra con la más valiosa y preciosa Piedra Divina de los Nueve Cielos. Su fortuna se perdió, su familia fue destruida y su esposa fue asesinada, ¡pero la sangre tendrá sangre! Suprimiendo a los maestros de diferentes lugares, derrotando a esas familias ricas y nobles, y llevando a la ruina a las antiguas escuelas, puede conseguir todo el dinero, las bellezas y el poder mientras quiera. ¡Veamos cómo contraatacará a cada grupo poderoso!",Shounen,MANHWA,Back to The Earth ( 2020 ),"Acción, Harem, Artes Marciales, Demonios, Fantasia, Romance, Sobrenatural",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f35c6f6109ce.jpg,631,1.6K,4.4K,996,599,321,f96c4c31-5109-4ab1-9ecc-9f442466084c
32,Los adolescentes malos se convirtieron en violentas chicas mágicas,Shounen,MANHWA,The Exploding Girl,"Acción, Ecchi, Género Bender, Magia, Gore",8.87,FINALIZADO,https://otakuteca.com/images/books/cover/5b97523da9d58.jpg,462,1.4K,2.2K,379,232,171,674cca6f-cc66-47e9-ab19-83565d4d3de9
33,"Gamin Yoon, un estudiante de 17 años, va a una escuela conocida por albergar a futuros criminales. Atrapado en un ambiente carnívoro donde sólo los más fuertes sobreviven, lucha por obtener buenas calificaciones para ingresar a una universidad de 4 años. Pero, ¿será capaz de estudiar lo suficientemente bien para entrar a la universidad, o se involucrará en las peleas interminables alrededor de la escuela?",Shounen,MANHWA,Study Group ( 2019 ),"Acción, Artes Marciales, Romance, Vida Escolar",8.43,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6117c6d40145e.jpg,2.7K,12.1K,26.6K,8.2K,3.5K,1.5K,5e53f5a7-2c04-4c9c-8a25-8675ad260bdb
34,"El peor estudiante de la Academia Westrod, la desgracia de la Casa Blake. Una nueva alma entra en el cuerpo sin vida de Frey Blake, el niño que no pudo manejar su vida dolorosa y eligió la muerte en su lugar. “¿Qué pasa con este cuerpo? Tendré que comprobar cada pequeño detalle de ello. El gran mago Lucas Traumen. ¡Se ganó la oportunidad de vengarse ganando la carne y los huesos de Frey Blake la desgracia! ¡Y ahora comienza la interesante aventura del Gran Mago que regresó después de 4000 años!",Shounen,MANHWA,The Great Mage Returns After 4000 Years ( 2020 ),"Acción, Aventura, Fantasia, Magia, Reencarnación",8.93,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5eab6f87bb8ce.jpg,5.5K,13.7K,58.5K,14.9K,4.5K,2.2K,bc39d519-8d06-47bc-8d9c-db4384fa7244
35,"La invocación de un estudiante de secundaria ordinario que fue traído al continente de Arsenia por el Dragón Rojo. ¡Para regresar a casa, debes volverte un gran hechicero y recolectar todos los pedazos perdidos del corazón de dragón! ¡El estudiante de secundaria Lee Gul, que se convirtió en un hechicero sin igual, comienza su aventura en Arsenia con sus nuevos compañeros! ¿qué cosas se encontrará en este nuevo mundo...?",Shounen,MANHWA,Wizard of Arsenia ( 2020 ),"Acción, Aventura, Fantasia, Magia, Reencarnación",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ede3ab213772.jpg,970,3.7K,10K,1.9K,962,682,85bd9ad0-9f31-4f7e-84a5-f3db3631eacc
36,"Kang Moo Han es un prestamista barato que murió repentinamente en un accidente de coche. Unos momentos después de su muerte, un misterioso agujero negro apareció de repente. Y ahora su objetivo es convertirse en el gobernante del inframundo. Para lograr su objetivo, tiene que completar todas las misiones y desafiar a los otros reyes del inframundo, que también están esperando ansiosamente una oportunidad... ¿Será capaz de lograr su objetivo y convertirse en el dios de la muerte?",Shounen,MANHWA,El dios de la muerte ( 2020 ),"Acción, Aventura, Demonios, Fantasia, Artes Marciales, Sobrenatural, Harem",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f03095864296.jpg,826,4.2K,6.6K,1.6K,1.1K,726,0f90efe9-bd14-4f3b-b418-105cbce061c3
37,"Un- solo padre que no sabe cómo cuidar de su pequeña hija. En frente de un supermercado, el padre y la hija se encuentran otro hombre comprando muñecas, ¿Podría ser un pervertido? Pero este nuevo hombre es bueno en la comprensión de la mente de una niña …¿Qué relación se va a desarrollar entre los dos hombres guapos? ¿Podrá su padre realmente convertirse en una novia?",Shoujo,MANHWA,papa is a bride ( 2014 ),"Drama, Comedia, Recuentos de la vida, Boys Love",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/21297_TMOManga583c32c373a36.jpg,7.7K,3.8K,3.3K,2.1K,933,257,843dbcd0-5287-44ee-bdfb-92551d5fb188
38,"Han Jee-han un estudiante de secundaria normal, de un día para otro desarrolla un poder especial mediante el cual todo su mundo se vuelve en un guión de videojuego, puede ver los niveles de los demás, mirar las estadísticas de objetos normales, aprender habilidades e incluso ¡¡¡SUBIR DE NIVEL!!!. Sigue a Han Jee-han mientras descubre como usar su(s) habilidad(es), y quizás descubrir de donde viene(n).",Shounen,MANHWA,El Jugador ( 2013 ),"Acción, Comedia, Sobrenatural, Vida Escolar, Artes Marciales, Aventura, Romance",7.58,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f20d3e481d70.jpg,3.6K,17.2K,58K,7.2K,2.6K,2.9K,0a2d870f-698d-4766-beba-86ae960e9dfd
39,"El genio de la medicina y el taoísmo, Yang Yunfan, es el único discípulo del antiguo médico inmortal y un súper soldado con una identidad misteriosa. Obedeció las órdenes de su amo de bajar la montaña para cumplir con el contrato de matrimonio que había establecido desde que era joven, pero su hermosa esposa lo arregló para ser un aprendiz en un hospital comunitario.",Shounen,MANHWA,peerlees doctor in the city ( 2015 ),"Acción, Comedia, Ecchi, Fantasia, Harem, Artes Marciales",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f01297a002e9.jpg,976,2.9K,6.5K,1.8K,1K,493,73ce259d-7664-4bac-84ee-daf0f2a084f0
40,"Una vez que inicia, la mazmorra pasa por un proceso llamado ""Restablecer el siguiente usuario"". ""¡¿Por qué no me aplica este proceso de reinicio?! Soy el único que queda de ese reinicio sin fin de esta mazmorra"". Con habilidades simples y una abrumadora arma , Jung Daeun comienza su aventura dentro de la mazmorra",Shounen,MANHWA,Reajuste de la mazmorra,"Acción, Aventura, Fantasia, Reencarnación",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e60a4be1018e.jpg,3.9K,11.8K,45.4K,10.2K,3.4K,1.9K,4e307c6b-9931-43f7-887d-50a73ee5fdf3
41,"Jung Yoon-hwan puede ser un huérfano, pero él era un estudiante universitario que se centra duro en sus estudios, que un día se lleva a una misteriosa ""Sala Blanca"" para luchar incluso cuando no quiere. Cada vez que derrota a estos monstruos gana poder psíquico, magia, e items más allá de su imaginación ...",Shounen,MANHWA,Life Howling ( 2015 ),"Acción, Aventura, Fantasia, Drama, Ecchi, Tragedia",3.00,PAUSADO,https://otakuteca.com/images/books/cover/14393_TMOmanga123803.jpg,2.1K,3K,7.8K,534,393,289,d10fe8ab-476f-407d-9e6d-336c0b6c50fb
42,"¡¡Si puedo tener éxito todo estará bien!!, ¡No importa que esto sea un error o un fallo, lograre todo lo que me proponga gracias a mi conocimiento previo a mi reencarnación como un super obeso señor de tierras aledañas!",Shounen,MANHWA,Bug player ( 2020 ),"Acción, Aventura, Comedia, Fantasia, Reencarnación",8.83,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e911d4588a46.jpg,4.3K,12.6K,47.8K,10.2K,3.7K,2.4K,f881ccfc-fd7e-4949-a5fd-500e6450ffc2
43,"Jung Lee Tae, un beta ordinario estudiante de secundaria, conoce al Alfa dominante mas famoso de la escuela Woo Sung. Después de que Woo Sung viera el trasero de Lee Tae por accidente, este alfa comienza a hacer extrañas sugerencias…. Alfa dominante x beta",Josei,MANHWA,Can't Help It ( 2020 ),"Boys Love, Comedia, Romance, Vida Escolar",9.29,FINALIZADO,https://otakuteca.com/images/books/cover/5fcfd2c854c98.jpg,16.1K,6.8K,8K,6.3K,2.2K,533,a698d01e-fa67-49dc-9241-305fc6fbf0fe
44,"[¿Desea invertir el tiempo?] [Todas las estadísticas se restablecerán] [Elija una fecha.] ""28 de febrero de 1985. El día que nací"". Riqueza, aprovecharé todo el dinero del mundo. Monopolio, aprovecharé todas las mazmorras del mundo. En este momento, mientras el mundo todavía está en paz.",Shounen,MANHWA,Past Life Regressor ( 2019 ),"Acción, Aventura, Apocalíptico, Drama, Magia",7.50,PAUSADO,https://otakuteca.com/images/books/cover/5e015712d86cb.jpg,1.6K,5K,15.3K,2.9K,1.5K,1.1K,6cc1d75d-ef54-4585-848b-426d5ddfe768
