,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
13,"nuestro protagonista reencarnó en un mundo de duendes y dragónes... pero su trabajo óptimo es ""aldeano"". Usando un truco ""obtiene una oportunidad de rehacer su vida después de la muerte"" él le mostrará lo que puede hacer un aldeano",Shounen,MANGA,"Murabito desu ga, Nani ka? ( 2016 )","Aventura, Acción, Fantasia, Reencarnación, Tragedia, Romance, Harem",6.45,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f288661054e5.jpg,2.7K,10.5K,49.3K,4.8K,1.9K,2.3K,a4f8561a-6eab-4bfe-a35b-1b3a425a6490
14,"El último astronauta de la humanidad, Ishigami Byakuya, presenció el momento en que la tierra fue petrificada. Y junto a sus 5 compañeros de la estación espacial internacional, volvió a la tierra. Pero... ¿Es realmente posible para ellos volver a la tierra desde el ISS? ¿A qué tipo de desafíos se enfrentarán? Boichi-sensei dibuja y escribe el posible pasado que ocurrió en este spin off de DrStone. ¡El primer mangaka en serializar la obra original y su spin off a la vez!",Shounen,MANGA,Dr. Stone Reboot: Byakuya ( 2019 ),"Aventura, Apocalíptico, Drama, Ciencia Ficción, Supervivencia",8.10,FINALIZADO,https://otakuteca.com/images/books/cover/5fe9eda33e1e5.jpg,3.6K,2.7K,5.7K,1.4K,342,130,642b7a3f-e6bf-42b2-a4b5-d72f80fcfd34
15,¡Historias de amor cortas para purificar el alma! xD,Shounen,MANGA,Kokuhaku Series ( 2020 ),"Comedia, Drama, Romance, Vida Escolar, Recuentos de la vida",8.67,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f0fbc244504e.jpg,477,1.5K,4.3K,971,358,152,4369ebc4-c362-4059-af23-82d59a20ffb1
16,"La historia se centra en un chico que inicialmente está extasiado de felicidad al enterarse de que tendrá una hermana mayor debido a que su padre se casará nuevamente, con una mujer que ya tiene una hija mayor que él, esto hasta que descubre que su nueva hermana es, de hecho, su estricta maestra de educación física en la escuela, Shina. Con su padre ahora disfrutando de una nueva vida de recién casado, el chico tendrá que vivir solo con su nueva hermana. En su nueva vida juntos, el chico descubre que Shina tiene una actitud completamente diferente cuando no está trabajando, tiene una actitud tonta, se asusta de los insectos, y es muy amable.",Shounen,MANGA,¿Esa Profesora Demoníaca es mi Hermana Mayor? ( 2020 - 2023 ),"Comedia, Ecchi, Romance, Vida Escolar, Recuentos de la vida",8.89,FINALIZADO,https://otakuteca.com/images/books/cover/62c85fcec0ce7.jpg,3.8K,9.7K,23.5K,5.5K,2.3K,1.3K,713ce041-f013-4f3f-8582-3f5a5d8f163d
17,"Pokémon Special es un manga basado en la popular franquicia de videojuegos. El manga esta dividido en diferentes sagas: Red, Green & Blue (tomos 1 al 3), Yellow (tomos 4 al 7), Gold, Silver & Crystal (tomos 8 al 15), Ruby & Sapphire (tomos 15 al 22), FireRed & LeafGreen (tomos 22 al 26), Emerald (tomos 26 al 29), Diamond & Pearl (tomo 30 al 38), Platinum (tomos 38 al 40), HeartGold & SoulSilver (tomos 41 al 43), Black & White (tomos 43 al 51), Black 2 & White 2 (tomos 52 al 55), XY (tomos 55 al 62), ΩRuby & αSapphire (tomos 62 al ??).",Kodomo,MANGA,Pokémon Special ( 1997 ),"Acción, Aventura, Comedia, Recuentos de la vida, Fantasia, Sobrenatural, Misterio",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e16377a97add.jpg,518,2.2K,5K,591,143,133,5bccb902-1500-409c-ac1e-5ea0b1f0dbab
18,Ashiya ha pasado su primera semana en la secundaria atascado en la enfermería porque un youkai se pegó a él y termina pidiéndole ayuda al dueño de una pequeña sala del té llamada el “Mononokean”. Estas son las misteriosas historias que involucran al muy malhumorado dueño del Mononokean guiando a los youkai que vagan en este mundo hacia el siguiente.,Shounen,MANGA,Fukigen na Mononokean ( 2013 - 2021 ),"Comedia, Fantasia, Recuentos de la vida, Sobrenatural, Vida Escolar",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/5efd69a6f29e7.jpg,1.2K,3.5K,5.8K,940,267,93,0d7eaa6b-3aa2-48de-b0d0-12d5445c1039
19,"Haruto es un estudiante japonés normal que está cansado de trabajar y estudiar constantemente. Después de ser golpeado por un camión, se reencarna como Phil Graceheart, el hijo más joven de una familia real. Phil tiene tres años, sufre una lesión en la cabeza que le hace recordar su vida anterior. Armado con el conocimiento de su yo pasado, ahora tiene la misión de vivir una vida completamente relajada y despreocupada.",Shounen,MANGA,Tensei Ouji wa Daraketai ( 2018 ),"Comedia, Fantasia, Recuentos de la vida, Reencarnación, Sobrenatural",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/38659_TMOManga5b02a9fa6a11e.jpg,5.2K,4.7K,27.4K,3K,1K,824,92af0a00-a289-4256-8e22-9e98780971de
20,"Un héroe bendecido. Un vicioso señor demonio. Un objetivo común. Una batalla épica entre el bien y el mal cuyo resultado dará forma a la nueva era en la que entrará el mundo ha llegado a su final ... Sin embargo, las cosas no son lo que parecen y los planes toman una curva inesperada.",Seinen,MANGA,Yuusha to Maou no Konpaku Rekitei (Extasis) ( 2018 ),"Apocalíptico, Ecchi, Fantasia, Género Bender, Magia, Reencarnación",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ce87a136e7d5.jpg,669,3.4K,7K,1.4K,875,820,b8fd8f43-110a-4987-a1b3-98b284c5188a
21,"Ese ataque no es magia, es física.... Un día, un artista marcial llamado Ash renació repentinamente en otro mundo. Decidió que se convertiría en un hechicero en su segunda vida. Pasó por un duro entrenamiento después de convertirse en el aprendiz del antiguo héroe, Morris. Entonces, el ""Emperador de las tinieblas"" apareció de repente! Justo cuando se acercaba el fin del mundo, ¡¿golpeó al señor demonio?!",Shounen,MANGA,"Doryoku Shisugita Sekai Saikyou no Butouka ha, Mahou Sekai wo Yoyuu de Ikinuku. ( 2018 )","Comedia, Fantasia, Harem, Reencarnación, Romance, Acción, Aventura",5.33,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6088c87b5bec1.jpg,1.2K,4.1K,19.6K,1.8K,871,1.1K,35a043da-84a6-47d7-a5b1-8b668c4b00af
22,"Esta es una historia que tiene lugar en un futuro no muy lejano, en un mundo donde las orejas de los animales se han convertido en una gran parte de la moda. La nueva estudiante de secundaria, Midori Nonono, finalmente convenció a sus padres de que la dejaran usar las orejas de animales que siempre soñó tener. Sin embargo, tan pronto como se pone las orejas de conejo, El libido de un conejo se apodera de ella y su deseo sexual se vuelve loco. Este es el comienzo de la vida llena de problemas de orejas de animales de Nonono",Shounen,MANGA,Mimi Mix ( 2016 - 2018 ),"Comedia, Ecchi, Girls Love, Recuentos de la vida",7.00,FINALIZADO,https://otakuteca.com/images/books/cover/5d982971f07a8.jpg,704,821,1.2K,389,136,76,09bf46f9-3b90-46c0-ab7f-7445e60a996c
23,"¡Una historia sobre una chica llamada Shinoda-san que no es lo que parece, y el único chico en la escuela que parece saberlo!",Shounen,MANGA,Ikken cool dakedo futsuu kawaii Shinoda-san ( 2019 - 2019 ),"Comedia, Romance, Vida Escolar, Recuentos de la vida",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e671a25a20b7.jpg,1.2K,2.5K,7.5K,1.4K,476,289,3967d7ac-c4d1-4c3f-b9f3-1c67599ce97f
24,"Lux, quién era el príncipe del Imperio que fue destruido hace 5 años debido a un golpe de estado, se encontró con la princesa del nuevo Reino, Lizsharte, cuando accidentalmente calló en el baño del dormitorio de las chicas a causa de que el techo de este se rompió. ""... ¡Por cuánto tiempo planeas ver mi cuerpo, idioooooota!"". Los Drag-Rides, antiguas armas encontradas en las ruinas. Lux, quién en el pasado era llamado el Drag-Knight más fuerte se le conocía como ""El más débil Invicto"". Después de un duelo que comenzó como desafío por la princesa Lizsharte, Lux termina entrando a la academia de chicas que aspiran a convertirse en Drag-Knigths. ¡Las hermosas chicas en Drag-Rides, comienza “la más poderosa” batalla de academia de fantasía!",Shounen,MANGA,Saijaku Muhai no Bahamut ( 2014 - 2018 ),"Acción, Recuentos de la vida, Ecchi, Fantasia, Sobrenatural, Romance, Harem, Mecha",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6212b00400ce1.jpg,1K,5.1K,9.1K,1.2K,499,365,2c0fb053-4f77-42df-898f-555a7801ba61
25,Antología oficial del manga yuri Yagate Kimi ni Naru,Shounen,MANGA,Yagate Kimi ni Naru Koushiki Comic Anthology ( 2018 - 2020 ),"Romance, Vida Escolar, Recuentos de la vida, Sobrenatural, Girls Love",4.00,FINALIZADO,https://otakuteca.com/images/books/cover/5c2f9ca524ca1.jpg,1.1K,1.7K,1.4K,612,207,65,950e9791-49cf-47ec-9670-9e55094a57c7
26,"Durante el viaje escolar, Touka y sus compañeros de clase son convocados a otro mundo por una Diosa. Sin embargo, Touka fue el único con rango E, un estado extremadamente bajo en comparación a sus compañeros de clase. Siendo descartado por todos, desde sus compañeros hasta la Diosa, es enviado a su muerte. Por lo tanto buscara vengarse de ellos.",Shounen,MANGA,Hazure Waku no Joutai Ijou Skill de Saikyou ni Natta Ore ga Subete wo Juurin Suru made ( 2019 ),"Acción, Fantasia, Magia, Reencarnación, Tragedia, Psicológico",7.28,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/639cb60da95d6.jpg,4.1K,12.8K,55.1K,9.4K,3.3K,2.2K,ae2672fd-3684-4671-bc0a-3dea833cf178
27,"Seiji Utsumi es un chico tranquilo de secundaria que resulta estar perdidamente enamorado de su Sempai, la capitana del club de tennis, sin embargo, es completamente incapaz de confesar sus sentimientos por ella pues él cree que jamás podría gustarle. Un día, por espiar a la chica que le gusta, se topa con Yuki Kurokawa, una hermosa integrante del club de tennis quien, al enterarse de los verdaderos sentimientos de Seiji hacia su Sempai, decide que le ayudaría a que él logre confesarse, pero... ¿Porqué le apoya?, ¿Qué misterio oculta ésta hermosa joven en su frío rostro?",Shounen,MANGA,GE: Good Ending ( 2009 - 2013 ),"Drama, Ecchi, Romance, Vida Escolar, Comedia, Harem",5.11,FINALIZADO,https://otakuteca.com/images/books/cover/5f6a326e55c36.jpg,5.3K,4.1K,3.8K,774,334,217,abf6a584-8756-4e80-a8d5-d62622b11ca4
28,"Cuando los humanos llegan a los 12 años, sus cuerpos empiezan a cambiar gradualmente hasta convertirse en el sexo que deseen y para los 14 años, sus cuerpos ya tienen una forma masculina o femenina definida. Pero Hinase, cuyo cuerpo no ha cambiado, se dirige hacia su 18va primavera y...",Shounen,MANGA,"Seibetsu ""Mona Lisa"" no Kimi he. ( 2018 )","Drama, Recuentos de la vida, Romance, Vida Escolar, Psicológico",9.06,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c721d1ef1f63.jpg,306,2.5K,4.9K,737,316,255,fdca967e-f46f-4853-9417-4ed083a47d77
29,"Kuruto, quien fue expulsado del grupo del héroe, era de hecho un mago de rango SSS, que había llegado a la batalla con la ayuda de los dioses. Kuruto, que no sabe tal cosa, sorprende a las personas que lo rodean sin ser consciente de su habilidad. Como resultado, se convierte en maestro de gremio, reúne a muchos aventureros y salva crisis nacionales y mundiales sin darse cuenta. ¿Podrá Kuruto entender completamente su habilidad y corregir su malentendido?",Shounen,MANGA,Kanchigai No Atelier Master ( 2019 ),"Acción, Aventura, Comedia, Fantasia, Magia, Harem, Romance",8.40,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e7d930d262a2.jpg,2.3K,7.2K,27.6K,5.1K,2K,1.4K,992cce7e-ee6b-4b8b-ae55-73616e9bb95e
30,"Parece que yo (27 años) que me especialicé en la habilidad [de entrenamiento] ya no era necesario para el grupo del Héroe que se había fortalecido hasta cierto punto. Al principio, yo era el centro del grupo, pero al final, el héroe me despidió. Sin embargo, debido a que「Hice una gran contribución al grupo hasta ahora」, recibí un pequeño「Territorio」en cambio del dinero por la jubilación. Mientras mi corazón sentía soledad por dejar de lado las aventuras, me dirigí a mi territorio. Al llegar allí, pude ver siete pueblos con unos 2500 habitantes. Mis pensamientos son los siguientes... Si entreno a esta gente, ¿no será mi territorio lo suficientemente fuerte como para derrotar al señor demonio?",Shounen,MANGA,"Ikusei Skill wa Mou Iranai to Yuusha Party o Kaiko Sareta no de, Taishoku Kingawari ni Moratta ""Ryouchi"" o Tsuyoku Shitemiru ( 2020 )","Acción, Aventura, Comedia, Fantasia, Harem, Magia",7.17,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6036eae62dbb1.jpg,2.9K,10.2K,36.1K,6.6K,2.7K,1.7K,62f17461-fe7e-4ea6-b048-5fde32239263
31,"Asato Kanoumi fue convocado como un héroe a otro mundo, Ishtaria. Se dice que Anna, la santa del Reino de Elshnon, lo convocó para detener la batalla entre los demonios y los humanos. Después de un año de lucha, Asato finalmente desafía a la Reina Demonio Rione. Justo cuando pensaba que la batalla estaba a punto de terminar, es atacado por Anna, la invocadora. Asato sobrevive y es tomado bajo la protección de la Reina Demonio. ¿Cuál es el camino futuro para un valiente traicionado por humanos...?",Seinen,MANGA,Isekai Maou no Successor ( 2020 ),"Acción, Ecchi, Fantasia, Harem, Romance, Sobrenatural",6.57,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fdc01882ab01.jpg,1.6K,6.6K,17.9K,3.7K,1.8K,976,a3e5ddb4-4e80-4851-b686-72b4629329b2
32,"Azuma Tokaku es una estudiante de preparatoria trasladada a la Academia Myojou, a la clase secreta ""Grupo negro"". La clase solo consta de 13 alumnas y todas con la misma misión de Tokaku, asesinar a una de ellas. En su búsqueda del objetivo se encuentra con una chica no tan peligrosa como las demás, aquí es cuando nuestra protagonista comienza a dudar si en realidad será su verdugo o su guardián.",Shounen,MANGA,Akuma no Riddle ( 2012 ),"Acción, Comedia, Drama, Recuentos de la vida, Girls Love",8.80,FINALIZADO,https://otakuteca.com/images/books/cover/8454_TMOmanga.jpg,1.7K,2.3K,1.6K,495,187,59,2362e485-8871-4560-99c5-61b8de901b64
33,"Todo comenzó cuando Manai Zero, al intentar ayudar a un niño que iba a ser atropellado por un camión, pierde su vida. Cuando se suponía que Zero debió haber muerto, él despierta en una biblioteca. Y al ser reencarnado en otro mundo se le da la misteriosa habilidad llamada “El Hombre Amado Por Los Espíritus”, dada por tipo con apariencia de bibliotecario quien en realidad es Dios , que le espera en esta aventura.....",Shounen,MANGA,Yankee Wa Isekai De Seirei Ni Aisaremasu ( 2017 - 2021 ),"Acción, Comedia, Fantasia, Harem",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5c3d8583709b1.jpg,3.6K,5.6K,27.5K,2.4K,954,1.1K,bed5a1fc-c1e4-49bc-8106-c6ef02f5f788
34,"Un día soleado, una mujer visitó mi casa y me preguntó si quería dirigir una mazmorra con el apoyo de una diosa. Claro que la rechacé. ¿¿Que?? ¿No debería hacer caso a una persona en problemas, además si es una mujer hermosa? ¿Nada de eso, ademas es demasiado fastidioso y por qué tengo que hacer esto? Estoy satisfecho con mi vida cómoda, descansando demasiado... estúpido...Ok, esta bien. ¿Entonces solamente voy a otro mundo, me hago maestro en una mazmorra, la dirijo, y trato con el problema del mana? ¿Entendido, pero cómo lo haré? Déjeme mostrarte como...",Shounen,MANGA,Hisshou Dungeon Unei Houhou ( 2017 ),"Aventura, Acción, Ecchi, Harem, Reencarnación, Romance, Magia",8.98,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d2bbd28d4ba0.jpg,1K,4.3K,18K,1.5K,735,976,48e18f79-0402-4abe-869f-e89b19fbc690
35,"beelzebub, la formidable mano derecha de satán, ahora dirige con autoridad y respeto por todo el pandemónium, sin embargo, lo que sus subordinados no saben es, que ella es una tonta con un amor incontrolable por las cosas suaves y esponjosas! y lo que más disfruta es molestar a su nuevo asistente, Mullin, que está aprendiendo a servirle a beelzebub que es el cielo y el infierno.",Shounen,MANGA,As miss beelzebub likes ( 2015 - 2020 ),"Comedia, Ecchi, Fantasia, Romance, Recuentos de la vida",8.33,FINALIZADO,https://otakuteca.com/images/books/cover/63a3f0b2740cb.jpg,370,2.5K,3.9K,967,362,215,e49f7bb3-2e65-4d46-be0f-9640c515fcba
36,"Una serialización del webcomic sobre una maid, Meika, quien no puede reprimir por completo sus sentimientos por su amo, Kouta.",Shounen,MANGA,Meika-san wa Oshikorosenai ( 2020 ),"Comedia, Romance",9.33,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/616433096b867.jpg,702,4.6K,10.4K,2.3K,887,400,7f9151fb-c399-4650-b56d-2757a7c70d9d
37,"Sólo existe un Magi Craft Meister en el mundo. Después de la muerte de la última Meister hace más de mil años, Jin Nidoh fue convocado a otro mundo con el fin de suceder su voluntad. Después de obtener el conocimiento del Magi Craft Meister, Jin intenta usar una puerta warp pero no funciona, lo que lo transporta a un mundo desconocido. Junto con eso, un autómata que restauró recientemente también usa la puerta warp para buscar a su ""padre"". ¡Así comienza el viaje de creación del nuevo Magi Craft Meister!",Shounen,MANGA,Magi Craft Meister ( 2017 ),"Acción, Magia, Aventura, Fantasia, Harem, Mecha, Romance",9.09,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c86d810a177a.jpg,1.6K,6.6K,29.4K,2.6K,1.2K,1.3K,85c65251-35c7-4eda-80b7-58afba67f614
38,"Basado en una novela. Shiina Kazuya fue asesinado por un extraño cuando trató de proteger a su amiga de la infancia y su hermana pequeña, luego de su muerte, el es reencarnado como Cain Von Silford, el tercer hijo de una familia de clase alta en un mundo de magia y espada. Sin tener la mas mínima idea del por que reencarno en ese mundo, los dioses le conceden su bendición, elevando sus estados significativamente, para poder usarlo como el quiera, pero antes de eso, un dios le pidió un favor personal… ""Quiero que mejores esta civilización"". Cain acepta la petición del dios y así empieza su historia de fantasía en un nuevo mundo como un chico de la nobleza.",Shounen,MANGA,Tensei Kizoku no Isekai Boukenroku ~Jichou wo Shiranai Kamigami no Shito~ ( 2018 ),"Acción, Aventura, Comedia, Fantasia, Reencarnación, Romance, Harem",7.75,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b53becb914e8.jpg,5K,12.9K,60.5K,13.2K,3.4K,2.2K,702265f8-e566-448c-bc66-6233bdd64ca2
