,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
10,"(Omegaverse)Keith Knight Pitman, el polo perfecto alfa, presidente de P Entertainment Company. Es todo... en un solo hombre. Yeon-woo, secretario competente y omega trabaja en P. Entertainment Company, siempre ayuda a Keith quien patea a las chicas con las que termina... y en su lugar finge estar bien para ser un secretario competente, ¿cuál sería el problema? ""Nunca me acuesto con un hombre. Y Yeon-woo conoce el tema ""... el problema es que está enamorado de Keith. Un día, Yeon-woo asiste a una fiesta en barco organizada por Keith donde está rodeado de alfas dominantes, esa noche obtiene un trauma inolvidable, Keith culpa a Yeon-woo. Finalmente, Yeon-woo llega a su límite, renuncia y se va. ""¿Me estás pidiendo que regrese?"" ""¿No es así?"" En solo una semana, Keith llama a la puerta de Yeon-woo. ¿qué es lo que planea Keith ? ¿qué futuro le depara Yeon-woo al lado de él...?",Josei,MANHWA,Kiss Me Liar ( 2019 - 2022 ),"Boys Love, Drama, Romance",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e7d7a8674f58.jpg,45.6K,27.8K,56.4K,42.7K,8.7K,3.1K,a01efa77-3615-471e-a7eb-6da866d37434
11,"Naru es un joven de 24 años que se esta adentrando en el confuso mundo de las citas con el objetivo de llegar a salir con alguien antes de cumplir 25 años, pero no todo sera tan fácil y mas aún cuando cierto personaje se encargará de sabotearle cada uno de sus avances, ¿Logrará Naru finalmente enamorarse y salir con alguien?.",Josei,MANHWA,Aquaman ( 2016 ),"Recuentos de la vida, Drama, Romance, Psicológico",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bfc60f928abc.jpg,305,2.4K,2.9K,647,395,346,152af382-17d6-4d26-bdc2-5479681e9bea
12,"“Nunca había besado a nadie antes… así que ayúdame. ¿Por favor?"" El divorcio de Seoha todavía está fresco en su mente cuando Jihoo, de 20 años, comienza a trabajar en su café. La belleza sin pretensiones de Jihoo la atrae de inmediato, y su deseo por Seoha arde demasiado brillante como para que ella no se dé cuenta. Seoha decide que no estaría de más sacudirlo un poco… pero Jihoo no es el único que está entrando en territorio desconocido este verano.",Josei,MANHWA,Summer Solstice Point ( 2020 - 2020 ),"Drama, Romance, Recuentos de la vida",7.78,FINALIZADO,https://otakuteca.com/images/books/cover/5e9bffd966e7f.jpg,1K,3.6K,5.2K,2K,1.2K,612,3deed31a-b176-4b8b-bde2-fb70d62be9ae
13,"Scarlett era una muchacha feliz, con una hermosa apariencia, buena familia y un agradable prometido. Ella esperaba ser la más hermosa novia en el mundo. Sin embargo, en la mañana del día de educación boda, la novia vestida de blanco fue asesinada por alguien. Cuando ella abrió los ojos de nuevo, todo era diferente. "" Te lo he dicho muchas veces, soy Scarlett Antwerp"" ""Lo siento, pero la querida hija del conde, Lady Antwep, está muerta"". Despertando en en extraño lugar, ella no podía entender qué había ocurrido ¿Por qué nadie la reconocía? ¿Por qué ella era Vivían y no Scarlett? ¿Por qué el que estaba a su lado no era su prometido Edward, sino Alexis, el jefe de la policía? Scarlett juró recuperar a su prometido y vengarse de aquel que la asesinó.",Josei,MANHWA,BLOODY MARY,"Fantasia, Misterio, Reencarnación, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ccc6c8516913.jpg,490,3.3K,4.6K,1.3K,606,509,b55759ba-b579-4515-9609-cfacb82dfcfc
14,"¡Experiencia en el amor cero! El estudiante de ingeniería Geonwoo, se enamoró del guapo hyung en la tienda de adultos! ¡Vergonzoso! ¡Embarazoso! ¡Pero me gusta tanto! ¿El amor de Geonwoo estará bien así ...?",Josei,MANHWA,Alicia en Adultolandia ( 2017 - 2018 ),"Romance, Drama, Comedia, Boys Love",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/5b7841c1c8759.jpg,8.5K,11.4K,16.6K,5.4K,2.2K,2.3K,6a22f9db-c9b3-48d9-b1f6-b4795a3b999d
15,"La princesa Violetta, exiliada por tener una enfermedad mental, fue asesinada a medianoche por unos hombres no identificados. Ebigail, la sirvienta de toda la vida de la reina. Nunca esperó que la muerte llegara a ella esa noche. Y antes de que ella muriera. Lakiel, el duque de Edelgard, aparece y le dice que la convertirá en emperatriz. ""No puedo. Por favor"". Podría arruinarte. ""El destino cambió de la noche a la mañana. Comienza el mayor fraude del Palacio Imperial"".",Josei,MANHWA,La Reina Confeccionada,"Fantasia, Romance",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e3d4b2dd833a.jpg,1.7K,8.6K,14.1K,4.5K,1.9K,1.7K,3b695b6b-ebfa-4f8a-bdc5-b992f15c9107
16,"Era inevitable que se conocieran... ¡Bam! Él es como el desierto, una bestia. El heredero del Sultán, alguien más importante que cualquier otro y aún así desconocido por todos. Ella le pertenece a él por un año; sin embargo, tratará de atarla a él de por vida. –Friedrich Dürrenmatt dijo una vez: “Solamente estando enamorados o al borde de la muerte es que somos sinceros”. Ya que sigues viva... ¿Significa que te amo?–pregunta Ashan, el hombre que se ha cansado de jugar a las escondidas. –Oh cielos, esa es una confesión un tanto escalofriante. No obstante, no hay nada en el contrato que diga que debo de pasar la noche aquí–responde la mujer que trata de escapar, Seoyoon.",Josei,MANHWA,DICTADURA,"Acción, Drama, Romance, Thriller",8.10,FINALIZADO,https://otakuteca.com/images/books/cover/5f3449140c557.jpg,4.2K,6.1K,10K,4.5K,1.8K,893,ab0476af-7a2a-4c3c-87a3-6b63e232632b
17,"Hajin Park no tiene mucho más que una cara bonita. Está desempleado, vive con un molesto compañero de cuarto que ve pornografía en un volumen máximo y tiene modestas aspiraciones de abrir una tienda en línea. Su hermana lo ayudará a lograr sus sueños con una condición: si consigue autógrafos del famoso grupo ídolo masculino Eight Nine. Cuando encuentra a la mega estrella del pop Hangyum Lee complaciéndose así mismo en un cubículo de los baños",Josei,MANHWA,Lack of Love ( 2019 ),"Boys Love, Comedia, Romance",8.60,FINALIZADO,https://otakuteca.com/images/books/cover/5d98ace5df424.jpg,13.9K,11.2K,13.4K,7.7K,2.8K,1K,2e184f6a-16f0-4d47-95a9-f26a5bb6893a
18,"La historia de un hombre que se tragó la oscuridad y un hombre que perdió su luz Inkyung, que vivía en la fría y cruel oscuridad, se reunió con Eunsoo en la oficina de Sekwang pero Inkyung lo evitó. Eunsoo, fue una luz en los días escolares. Eunsoo, se convirtió en un gángster a favor de Sekwang porque quería estar al lado de Inkyung. A diferencia del inquietante Inkyung, los ojos de Eunsoo brillaban",Josei,MANHWA,The Other Men,"Acción, Boys Love, Drama",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e277e09b8f66.jpg,5.6K,4.4K,3.3K,2.2K,1.1K,323,e693da1a-1e53-4fc1-aac0-76d01dadc1ed
19,"Estaba comprometido con un chaebol de tercera generación, con Treinta y tres años, un actor de teatro de 10 años, Naa Jung . No tenía que preocuparse por nada, ""ya que esperaba la audaz oposición de sus padres"". Sin embargo, a diferencia de su expectativa, sus padres dijeron que el matrimonio podía realizarse de forma exitosa. O eso es lo que pensaba, hasta que apareció su hermano: ""Hermano, ¿estás loco? Me opongo a este matrimonio, incluso si muero! ”. ¡Fui atacado por un posible cuñado como una tormenta! “. Pero ... aquí hay un secreto oculto. De hecho, ¿tu prometido es gay? Podré contraer matrimonio con Naa Jung para recibir 500 millones de won? ¿Puede este matrimonio ser exitoso? Derrota a tu hermano y triunfa en el matrimonio!",Josei,MANHWA,Wedding Impossible,"Drama, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5cccda217417e.jpg,640,3.2K,5.5K,1.4K,681,426,db5b001e-a13c-419a-9ea7-93bd88d7aba7
20,"Nam Joo-won, un maestro que sufre de miedo estudiantil. En el campus, el famoso Lee Tae Gyeom pertenecía a su clase principal, y desde el primer día de trabajo se enredó con Tae Gyeom. Después de malentendidos, ya aclarados Tae Gyum desde la primera vez le resulta aterrador. ""Tae no te acerques a mi en una distancia de 10m"". ""Me gustó maestro ... no me tengas miedo"". Joo Won está más confundido ...",Josei,MANHWA,Don't Come Near My 10M Boundary ( 2019 - 2021 ),"Boys Love, Drama, Comedia, Romance",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e514d7903476.jpg,994,5.6K,6.1K,2.2K,1.3K,556,25d91e8a-8a3b-41a9-952f-593936251bd1
21,"Seonho en un artista, que dibuja webcomics para adultos. Comenzó como una manera fácil de ganar dinero, pero esto causó algunos efectos secundarios inesperados: ¡No ha tenido una ereccion por más de dos años! Agotado, contrata a un ayudante. ¡Es solo que no esperaba que fuera tan lindo! Muyeong es limpio, talentoso y aparentemente está cargado, así que ... ¿Por qué quiere trabajar con Seonho? Resulta que Muyeong es el fan número uno de Seonho ...",Josei,MANHWA,Oh! Mi asistente ( 2018 - 2018 ),"Boys Love, Romance",8.80,FINALIZADO,https://otakuteca.com/images/books/cover/5d1046e0aaadf.jpg,12.2K,7.1K,7.7K,5.9K,1.8K,438,d67e8b85-b5de-4096-81ff-5d6d2a635207
22,"Después del misterioso suicidio de su hermano mayor Gaeul, Haneul decide ingresar al Club de Lectura para descubrir los secretos detrás de la muerte de su hermano...",Josei,MANHWA,El club de lectura silencioso ( 2018 ),"Boys Love, Misterio, Romance, Vida Escolar",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b395f18a5200.jpg,278,2.3K,2.2K,507,321,269,0750eb53-94d1-46a5-aa5f-b3b1cf2ea547
23,"¡La serie continúa! con “Golden Time”, Parte 2 de la Trilogía de Luz y Sombra. Alexis el hijo mayor del Duque Eli y la Duquesa Edna, ha tenido logros brillantes. Pero no quiere ser una rana en el estanque protegido del peligro por sus padres, por lo que emprende un viaje para convertirse en un verdadero rey. Mientras reúne a sus hombres de confianza, uno por uno, Alexis comienza a sentirse atraído por Kenny, un extrovertido muchacho errante que se une por accidente al grupo. Resulta que la identidad del muchacho es en realidad la segunda princesa de Northia y la esposa del Duque Frederick. La alegría del reencuentro en otro tiempo, el amor de los dos atrae el fuego ardiente de una gran guerra.",Josei,MANHWA,Golden Time ( 2019 ),"Drama, Historia, Romance, Guerra",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5dcc895bd0405.jpg,2K,7.3K,13.1K,4.6K,1.7K,836,d05f1e3d-c28c-4209-b1cd-9c9cf493d82a
24,"Luego de un accidente automovilístico, Tae Min se encuentra dentro del cuerpo de Si won, un chico que es víctima de bullying escolar. Dejando de ser una persona fácil de influenciar, él comienza a plantarle cara a la situación pero luego se encuentra a Woo Jin, un viejo amigo del pasado. De alguna manera, Woo Jin capta la ""esencia"" de Tae Min en Si Won. ¿Qué ha sucedido entre ellos dos en el pasado y cómo afectará al futuro? http://www.lezhin.com/en/comic/attheend",Josei,MANHWA,Al final del camino ( 2016 ),"Drama, Romance, Boys Love, Vida Escolar, Psicológico, Sobrenatural",9.69,FINALIZADO,https://otakuteca.com/images/books/cover/5ccbad30c38b4.jpg,27.4K,15.1K,15.5K,10.1K,2.9K,848,331b30c0-80ee-4f94-bf7a-c59d1258fd4e
25,"Un fotógrafo ha estado ocupado trabajando, descuidándose y llevando una vida repetitiva y monótona, hasta que encuentra a un barbero torpe que le hace sangrar mientras se afeita la barba. ¡Así fue como algunas personas encontraron a su alma gemela!",Josei,MANHWA,Serenity Film ( 2017 ),"Romance, Boys Love",9.06,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/24075_TMOManga58cc8ab38e2c1.jpg,1.2K,3.6K,4.9K,1.2K,658,472,e7ee9a33-9585-4ff8-8804-7732c12fdbeb
26,"James Jung es el mejor alumno de la Academia Ozoh, hogar de los talentosos y mega ricos. También es un agente encubierto que protege al director de un asesino peligroso. ¿Su nombre? Samuel Gyo, nombre en clave mamba negra y ahora el profesor de James. Para luchar, deben cumplir tres reglas. Primero, no pueden exponer sus identidades a los otros estudiantes. Segundo, no pueden dañar a los estudiantes. Tercero y lo más importante, no explosivos ni armas de fuego.Pueden utilizar veneno y tranquilizantes. Luchando hasta la muerte, nadie les informó la cuarta y última regla: no debes enamorarte, ¿la romperán?",Josei,MANHWA,Nunca más ( 2016 ),"Acción, Vida Escolar, Boys Love, Romance",9.50,FINALIZADO,https://otakuteca.com/images/books/cover/5c4f3a5730813.jpg,3.2K,7.7K,6.4K,2.8K,1.5K,726,24667495-0ed3-4b3a-9705-62c1a40dd1b9
27,"¿Alguna vez has querido dejarlo todo y reservar un billete de ida al paraíso? Bueno, Yeonwoo hizo justo eso. Al llegar a Okinawa en una bochornosa noche de verano, está lista para relajarse en su hotel con una cerveza fría y conocer a algunos chicos guapos. Ah, espera... el hotel se ha quemado. Inquieta, decide ir a nadar desnuda y elaborar un plan de acción. Pero a mitad de la natación, se mete en problemas y es salvada por un misterioso hombre con casco. Se despierta en la Pensión Yururi, y pronto decide quedarse (el hombre del casco, que resultó ser muy guapo, puede haber tenido algo que ver). Después de todo, cuando el paisaje es tan hermoso como el personal y los invitados son tan... abiertos, ¿quién querría irse?",Josei,MANHWA,Sé Mi Invitada ( 2019 ),"Ecchi, Romance",8.67,FINALIZADO,https://otakuteca.com/images/books/cover/5e109d77c3b25.jpg,3.8K,2.2K,4.1K,1.2K,816,402,b11a88a5-0488-4271-a300-ef2237bf06e2
28,"¡Bienvenido a Screengrab, la aplicación definitiva para súcubos, para extraer esencia de todo tipo de hombres! Capturar y dominar a un hombre nunca ha sido tan fácil, y la vista nunca ha sido tan buena. Toma asiento en la primera fila para ver a la súcubo ""Sola"" conquistar una colección completa de hombres mientras se adentra en sus deseos más profundos y oscuros en este tórrido cómic",Josei,MANHWA,Screengrab ( 2020 ),"Ecchi, Fantasia",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fdbd28c38210.jpg,804,3.2K,4.5K,1.7K,1K,658,de5adae3-f013-44e4-a3fb-a77b325a314e
29,Un romance cómico entre el popular Sungyeon y el estudiante universitario Hosik. ¿Qué hará Hosik después de conocer su lado pervertido oculto?,Josei,MANHWA,Hosik's Story ( 2017 - 2018 ),"Comedia, Boys Love, Romance, Recuentos de la vida",8.90,FINALIZADO,https://otakuteca.com/images/books/cover/5badb204c32b8.jpg,13.2K,11.5K,17.1K,11.6K,3K,1.7K,f5124990-3fd7-4043-a9f7-7af85fd4a5f9
30,"En la noche de luna llena, Dokyung se encuentra con un vampiro con sangre goteando de las comisuras de su boca. Atormentado por el encuentro, intenta descartarlo como un sueño ... ¡pero el vampiro no solo va a la misma escuela que él, sino que comienza a seguirlo por todas partes! Dokyung está horrorizado, por supuesto, pero a medida que pasa el tiempo, descubre algunas peculiaridades sobre la criatura: prefiere su carne bien hecha, se estremece al ver a los gatos y le encanta acurrucarse. ¿Quién es este vampiro misterioso y por qué está tan obsesionado con Dokyung?",Josei,MANHWA,Corazón de Vampiro ( 2018 - 2020 ),"Boys Love, Vida Escolar, Vampiros, Sobrenatural, Drama, Psicológico, Romance",8.50,FINALIZADO,https://otakuteca.com/images/books/cover/5cf866d69b919.jpg,10K,14.3K,16.9K,7.8K,3K,1.6K,4ee2f1e1-6574-4901-8c57-90b0f289534d
31,"Do-eun, el líder de Chun-Aeng Dan. Para irrumpir en la casa del enemigo del país, Seo Moon-taek, se acerca a su hijo Jang Han ... ""¿Sí? ¿Amor libre sin importar el género?"" ¿Dónde está la centésima historia de amor de Doeun?",Josei,MANHWA,Un romance en Gyeonseong ( 2019 ),"Boys Love, Comedia, Drama",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5dcc9e6312f05.jpg,3.3K,2.5K,1.6K,1.4K,696,165,f73cccd7-d95a-4fb2-a0b5-79fdbcc41725
32,"Gabriel se convirtió en sacerdote para superar un trauma de su infancia. Un día conoce a Paulo, quien expresó interés en él, sin embargo Paulo era un peligroso hombre disfrazado de devoto y filántropo. Él sabía lo que Gabriel estaba escondiendo -que todavía no había olvidado a Saliou, su primer amor- y comenzó a manipular la mente de Gabriel y violar tanto sus sentimientos como su cuerpo.",Josei,MANHWA,Sun's Blood ( 2019 - 2020 ),"Boys Love, Drama, Vampiros, Sobrenatural, Horror",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ed69cbc26561.jpg,4.1K,12.2K,14.3K,5.7K,2.5K,1.4K,adb0124e-1e6e-49e3-9b48-e9ed684169dd
33,"Lee Sandeul, de 23 años, es un excelente trabajador en una granja durante unas vacaciones laborales en Australia. Asiste a una fiesta benéfica donde, bajo la influencia del alcohol, tiene una aventura de una noche con el hijo del presidente, Mo Lahn, de 21 años. Desde entonces, Mo Lahn se desespera por buscar a Lee Sandeul, por lo que Sandeul incluso escapa a Corea, pero ¿podrá escapar de la obsesiva locura de Mo Lahn?",Josei,MANHWA,Punk Dunk Punk ( 2020 - 2022 ),"Boys Love, Drama, Romance, Ciencia Ficción",7.33,FINALIZADO,https://otakuteca.com/images/books/cover/60045eaca45bb.jpg,4.6K,11.7K,14.1K,6.2K,3.3K,1.3K,2a818250-0e4c-438e-94ff-424b12f7b82c
34,"Lee Yu-Na ha comenzado su vida laboral, se ha esforzado mucho en mantener su apariencia de chica angelical, fingiendo ser alguien en quien se puede confiar, y ocultando su personalidad oscura. Eso hasta en un malentendido Han Yu-Na una compañera de trabajo, termina descubriendolo de la peor manera posible... Una historia de Romance y Comedia que divide entre la vida personal y laboral de estas dos mujeres.",Josei,MANHWA,Partition ( 2016 ),"Comedia, Romance, Girls Love",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/24589_TMOManga58e850013199f.jpg,2.3K,2K,3.6K,951,257,163,42cb5859-a9cd-4ad5-a191-a3f5aa122585
35,"Minjae es inteligente, guapo y atento. Se despierta temprano para cocinar el desayuno de Hyukjoon y llega a casa lo suficientemente temprano como para prepararle la cena. Él limpia alrededor del departamento y se asegura para cuidar de su padre adoptivo. Y como cualquier hijo obediente, quiere seguir los pasos de Hyukjoon y convertirse en maestro. Haría orgulloso a cualquier padre. Pero Hyukjoon no está orgulloso de Minjae. El hijo de Hyukjoon murió hace años. Y el responsable de su muerte vive con él. Minjae no es el hijo de Hyukjoon. Él es su objetivo.",Josei,MANHWA,La relación perfecta ( 2017 - 2018 ),"Boys Love, Drama, Psicológico",7.00,FINALIZADO,https://otakuteca.com/images/books/cover/5b77725dd0f44.jpg,2.5K,3.5K,3.3K,1K,610,433,1826c6c4-a950-4bc9-acbe-f10a18308078
36,"Trabajar en una tienda de conveniencia puede ser duro, pero hay un cliente especial que me hace pasar el día.",Josei,MANHWA,Buy One Get One Free ( 2019 - 2020 ),"Boys Love, Comedia, Romance",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5f0f6aef3c546.jpg,8.2K,6K,5.5K,3.3K,1.5K,731,76268a47-d3bc-4010-83f0-95a58e444137
37,"¿Qué pasaría si pudieras elegir y conseguir tu hombre ideal en línea? ¿Y qué harías si realmente sucede? La historia de una mujer que se consigue un ""príncipe"" (alias, un novio) en una página de internet para provocarle celos a su ex. Sin embargo, ella no esperaba sentirse atraída por esa persona... ni siquiera tiene la más remota idea de lo que el destino le ha aguardado todo este tiempo.",Josei,MANHWA,Marmoleado Romántico ( 2013 - 2017 ),"Drama, Romance, Comedia",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/27406_TMOManga593c4562b7b17.jpg,2K,2.8K,4.8K,1.1K,450,281,24e2cbed-10e5-4279-acf9-f6cb0e160ea6
38,"Frente a Jae-hee, que vivía solo en un apartamento viejo, aparece un vecino, Lee Tae-young, que había sido desconectado debido a algún tipo de trabajo. A diferencia de Taeyoung, quien está complacido con la reunión con el hermano mayor de su vecino cercano, Jaehee se siente incómodo con el primo de su vecino que reaparece.",Josei,MANHWA,Room 1305 ( 2018 - 2019 ),"Boys Love, Romance, Drama",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5bfd8dd7876e4.jpg,2.5K,7.2K,7.7K,2.7K,1.6K,1.4K,55a2c435-7ce3-48e8-803f-dadc7cb959db
39,"Kashir Roman es una soldado entrenada para convertirse en una asesina. Ella perdió sus emociones humanas hace mucho tiempo y vivió su vida como una simple herramienta, solo para ser desechada en sus últimos momentos. Ni siquiera pudo tener una muerte adecuada ya que abrió los ojos en el campo de batalla de un mundo diferente.",Josei,MANHWA,Karma Carmesí,"Fantasia, Militar, Guerra, Acción, Magia, Reencarnación",9.10,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/60f9d31a90395.jpg,2.5K,9.6K,20.6K,7.7K,2.6K,1.5K,82c92d9a-af5d-4438-8294-93540ddeeb79
40,"El entusiasta Suhyeon fue el primero en acercarse a Ai quien era tímido con los extraños, haciéndose amigos rápidamente. Un día, Suhyeon confesó sus sentimientos románticos, pero Ai se escapó. Y cuando Suhyeon intentó detener a Ai, tuvo un accidente ...",Josei,MANHWA,A Sea of Conflicts ( 2017 - 2018 ),"Boys Love, Drama, Romance, Sobrenatural, Vida Escolar",8.25,FINALIZADO,https://otakuteca.com/images/books/cover/5de451dff0cf7.jpg,4.4K,4.7K,4.6K,2.8K,1.2K,370,cb34a0a8-152b-44b6-a062-5705c9ccaf3f
41,"El genio chef y propietario de un restaurante, Heemin, odia tanto depender de los demás que lo llaman ""Sr. Por mi cuenta"". Ser conocido como un tipo sin pelusa, que valora por encima de la apariencia es muy bueno en el lugar de trabajo, excepto que significa que tiene que ocultar una parte integral de quién es ... El hecho de que es un fan acérrimo del grupo de K-pop, ¡Emotion! Para ser específico, Heemin está obsesionado con Jeong-woon, pero en un encuentro y saludo, uno de los otros miembros, Yiyeon, sigue charlando con él. No hay lugar para otro # 1 en el corazón de Heemin ... ¿o no?",Shoujo,MANHWA,No me apoyes ( 2020 ),"Boys Love, Musica, Romance",8.75,FINALIZADO,https://otakuteca.com/images/books/cover/6154cfc07cbfe.jpg,3.9K,7.3K,7.6K,4.1K,1.8K,532,7da0978f-375a-42c7-9c88-13c1dd436ab0
