,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
15,"Shishiuchi es un joven trabajador de la compañía Cocoe, una agencia matrimonial, que se especializa en eventos como “Citas a ciegas” en la cual también intentara ayudar a su nuevo cliente Wataru a conseguir pareja mediante estas.",Shoujo,MANGA,Kono Otoko o Ore ni Kudasai ( 2016 ),Boys Love,7.00,FINALIZADO,https://otakuteca.com/images/books/cover/19202_TMOManga57bf9faf8f80a.jpg,4K,1.5K,1.8K,646,267,65,f8679325-39f2-46da-bce1-acb183f2b750
16,"Tetsu es el hijo de un jefe de Yakuza que anhela un ""dulce amor"", y conoce a su tipo exacto de hombre, Senou. Senou, sin embargo, se gana la vida estafando a la gente y, a su vez, intenta obligar a Tetsu a hacer un video para adultos. Aparece una pareja fuerte; ""¡No hay necesidad de contenerse"" tipo de amor caballeroso! Se incluye la historia del amigo de la infancia de Tetsu, Tomoki, y su maestro de Matemáticas, Sahara. (Aporte por: Angela Franye Delgado)",Shoujo,MANGA,Kakugo wo Kimete ( 2017 ),"Comedia, Romance, Vida Escolar, Boys Love",8.82,FINALIZADO,https://otakuteca.com/images/books/cover/34050_TMOManga5a416fdb91506.jpg,2.5K,1.3K,1.3K,405,221,94,882b4b39-b61c-406d-8e7a-2d7cae0e8bbb
17,"Esta historia nos relata la vida cotidiana de Samon, un guapo y brillante muchacho que no puede amarse y tampoco amar a los demás. Hasta que una singular chica viene a poner de cabeza su vida, y sus emociones...",Josei,MANGA,Boku no Orion ( 2018 ),"Drama, Romance, Recuentos de la vida",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/37122_TMOManga5aabc76d26a1a.jpg,796,5K,12.6K,1.6K,529,732,cdef7ee4-9875-47c3-be78-00c17fb9ec93
18,"Kurokawa, un cliente habitual en la cafetería que Kishi está dirigiendo, es un refrescante hombre asalariado. ¿¡Kishi secretamente tuvo sexo con Kurokawa en una noche tormentosa…!? ¡Fue atrapado en la discrepante imagen de Kurokawa…!",Josei,MANGA,Junai drop out ( 2018 ),"Boys Love, Comedia, Drama, Romance",9.67,FINALIZADO,https://otakuteca.com/images/books/cover/5d67f22aad6dc.jpg,13.9K,4.6K,5.9K,5.8K,1.6K,486,f22f2ca5-ef90-4d57-9c60-90b4867ceed8
19,"Marie es contratada como sirvienta. Pero no como una sirvienta normal, sino como... ¿¡Una sirvienta robot!? ¿Cómo superará su nueva vida fingiendo ser una sirvienta mecánica sin emociones? ¡Un manga lleno de comedia y romance!",Shoujo,MANGA,Mechanical Marie ( 2020 ),"Acción, Comedia, Drama, Romance, Recuentos de la vida",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/606bbd6a6ff56.jpg,345,1.6K,3.1K,945,343,137,cbe6a943-f4df-460a-acba-89743e197c40
20,"Hirata Mihane tiene una cara que da miedo y no es propio de una dama en lo absoluto. De hecho, ella deja que su temperamento saque lo mejor de ella y a menudo deja escapar pequeñas ráfagas de comportamiento violento, incluso aunque ella no quiera. Debido a esto, toda la escuela la llama ""Satsujinki"" (monstruo asesino). Aun así, ella está enamorada del chico mas popular de la clase, Touma-kun, a quien no le importa la forma en que se ve y es siempre amable con ella. Pero... ¿podrá Touma verla como algo más que una compañera de clase?",Shoujo,MANGA,Seishun Otome Banchou ( 2013 ),"Comedia, Romance, Vida Escolar",8.50,FINALIZADO,https://otakuteca.com/images/books/cover/5d1b2f5898684.jpg,3K,2.4K,2.4K,589,237,172,6768064a-0299-4a78-bef1-a3ba5882a5e7
21,"Para el profesor de secundaria Kasai, Kato Reiji es un estudiante problemático, pero lindo. A pesar de haber sido confesado por Kato, Kasai no decide no traspasar límites estudiante-maestro. La primavera llega y se despide de Kato en la graduación. Han pasado unos años y Kato es ahora un maestro. Y resulta venir a la escuela en que Kasai trabaja...",Shoujo,MANGA,Goodbye Lilac ( 2016 ),"Romance, Recuentos de la vida, Boys Love, Vida Escolar",7.50,FINALIZADO,https://otakuteca.com/images/books/cover/19971_TMOManga57d764bc70bfb.jpg,3.9K,1.6K,1.3K,497,245,85,f8cd39db-4376-41d7-a1f1-27eaf2ee8717
22,--no disponible--,Shoujo,MANGA,Inukei Danshi ni Natsukarechuu ( 2017 ),Boys Love,8.90,FINALIZADO,https://otakuteca.com/images/books/cover/23555_TMOManga58aff826bd9dc.jpg,5.8K,2.5K,3.2K,1K,473,201,df2e0df4-f745-488f-aa22-db5e242f1bcc
23,"Itsumi Tachibana odia pelear. Él es un estudiante en una escuela sofisticada que ama visitar los neko cafés y coleccionar mercancía de temática de gatitos. A pesar de eso, él luce como un gangster lo cuál lo distancia de sus compañeros, haciéndolo un imán para personajes desagradables. Un día, lo impensable pasa: El popular, brillante y hermoso estudiante y presidente del consejo estudiantil, Takajou Seima, ¡Declara sus sentimientos por Itsumi! ¡Este es un romance de completos opuestos un chico sexy y popular y su escalofriante pero dulce Cinderella!",Shoujo,MANGA,Kimi wa Boku no Ohimesama ( 2017 - 2017 ),"Boys Love, Comedia, Vida Escolar",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5b537ef34677b.jpg,16.2K,4K,5.8K,5.3K,1.3K,340,55cf6a8e-3126-4194-8f89-5a330a366100
24,"El récord de la escuela de Chiemi Yusa está lejos de ser perfecto. Ella ya ha sido suspendido dos veces por pelear, y no es ni la mitad de su primer año! Esta en peligro de ser expulsada por comenzar otra pelea, su maestra se acerca a ella con una oferta inesperada: hacer que su compañero Akifumi Hirata, el luchador más desagradable de toda la escuela, hacerlo cambiar, y así su registro será oficialmente limpiado. De mala gana ella acepta, y pasa inmediatamente al ataque. Pero descubre que esto será más que solo una pelea",Shoujo,MANGA,Love Attack ( 2005 ),"Comedia, Romance, Vida Escolar",8.94,FINALIZADO,https://otakuteca.com/images/books/cover/8964_TMOmanga.jpg,2.3K,2.4K,3.2K,465,210,153,889beb4e-b3c8-4d84-9ab6-a9c0695c529c
25,"Tsurugi, quien tuvo que cambiarse de escuela durante la primaria, se reencuentra con Kiyoo, quien acaba de terminar su examen de ingreso a la universidad. Tras encontrarse, Kiyoo termina huyendo justo frente a un Tsurugi que estaba contento de verlo. ¿Por qué huía? Era porque Kiyoo estaba enamorado de Tsurugi…Un amor que nunca se pudo hacer realidad. A pesar de saber eso, los sentimientos que creyó haber matado vuelven a resurgir, y le hacen caer...",Shoujo,MANGA,Doushiyoumonai Renjou ( 2016 - 2016 ),Boys Love,8.25,FINALIZADO,https://otakuteca.com/images/books/cover/60e8708489dd0.jpg,8.9K,2.5K,3.7K,1.2K,456,180,ed142771-d61d-4bd0-9ceb-1e78aa544691
26,"Sayama Ten, estudiante común, un día es abordado en clase por un ikemen serio, Hachimaki Waka. Su petición es una sorpresa absoluta: ¡Hachimaki quiere tener sexo con él! Pero nunca se han hablado antes, e incluso si Sayama es gay, no es del tipo que duerme con la primera persona que viene. Además, Sayama es un “gato”(pasivo) y Hachimaki no es nada como el hombre de sus sueños. Sin embargo, al día siguiente, a pesar de que Sayama rechazó a Hachimaki, este último viene con una estrategia peculiar: inundándolo con extraños regalos tales como … ¿bocadillos con sabor a pescado? ¿Hachimaki lo está tomando realmente por un gato !?",Shoujo,MANGA,Ore no kaikata shikarikata ( 2016 ),"Comedia, Romance, Boys Love",9.17,FINALIZADO,https://otakuteca.com/images/books/cover/24324_TMOManga58d8cdaa863f9.jpg,4.5K,2.8K,3.7K,977,531,214,b91a8431-09f4-466b-94e1-a2a8a713a9c7
27,"Nakanose Ayato es un chico de 17 años que tiene una habilidad, pero el piensa que es más como una maldición es por eso que siempre lo oculta a traves de sus anteojos sin embargo apenas se los quite todos caerán enamorados y eso es lo que pasá cuando de casualidad le quitan sus lentes, en ese momento es salvado por Yuusei quién al parecer no es afectado o eso es lo que él planea mostrar ya que desde el primer momento declara que Ayato es de su propiedad.",Shoujo,MANGA,Caramel Honey ( 2017 ),"Boys Love, Comedia, Drama, Romance, Acción",9.50,FINALIZADO,https://otakuteca.com/images/books/cover/5f308f535ecd6.jpg,27.6K,5.5K,7.4K,9K,1.8K,422,02650f8f-c6eb-4bb6-bf15-a4d290bc94b8
28,Goblin-san alcanzó accidentalmente el nivel 99 ... y ahora sigue matando héroes.,Shoujo,MANGA,Goblin is Very Strong ( 2017 ),"Comedia, Fantasia, Acción, Ecchi, Girls Love",7.50,FINALIZADO,https://otakuteca.com/images/books/cover/5e0198243fe68.jpg,1.1K,2.8K,5.8K,722,374,387,997e2e98-afb1-4a12-9acd-cdd566e86f93
29,"El compromiso entre Scarlet, una mujer noble de una familia ducal y el Segundo Príncipe Kyle se anuló repentinamente durante el baile. Ella había sido acusada falsamente de acosar a una niña llamada Terenezza, hija de un barón, a quien el Príncipe se dedicaba mucho. Condenada por todos los que la rodeaban, obligada a cargar todo tipo de delitos, finalmente decidió que ya era suficiente. ""Antes de irme, ¿puedo pedir una última cosa?"" Mientras la multitud lanzaba sus abucheos y abucheos, y ese tipo guapo le lanzó sus insultos ... Su palma giró como un taladro y el piso del salón de baile estaba manchado de sangre.",Shoujo,MANGA,¿PUEDO PEDIR UNA ÚLTIMA COSA? ( 2019 ),"Acción, Drama, Fantasia, Romance, Comedia",9.67,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5cf8033bb1e1e.jpg,1.9K,6.3K,24.1K,4.7K,1.7K,1.4K,724c30d4-d6ec-4f86-afeb-47254b872a2a
30,"La historia está protagonizada por Nike, la decidida princesa del Ducado de Rain, la cual tiene un misterioso poder: puede controlar la lluvia. Tras perder una partida de piedra, papel o tijera con sus hermanas mayores, se ve obligada a casarse en contra de su voluntad con el rey del País del Sol, Livius I. Livius (Livi para los amigos), conquistó el mundo en tres años y se le conoce como “El rey terrible”. Sin embargo, cuando Nike finalmente le conoce en persona, se sorprende al ver que es un chico más joven que ella. Livius le pide a Nike que invoque la lluvia pero esta se niega, con lo que la muchacha da con sus huesos en la cárcel. La historia sigue a la pareja, que de inicio solo están casados de forma oficial pero poco a poco establecen un vínculo emocional.",Shoujo,MANGA,Soredemo Sekai wa Utsukushii ( 2012 ),"Aventura, Comedia, Drama, Fantasia, Romance",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d4294a656a36.jpg,1.5K,7.7K,17K,2.8K,820,595,57bac8b6-87ef-45e4-9725-c4d46bd24415
31,"Debido a acusaciones falsas, Felicia Suwarose consiguió que su compromiso con Su Alteza fuera anulado y por consecuencia expulsada de su familia. No hay nada más que malentendidos a su alrededor, pero esta persona solo quiere una vida de plebeya de color rosa. Esto es una historia sobre personajes de ""Nation's Savior Lady Rose"", un juego otome de su vida anterior....",Shoujo,MANGA,Lady Rose quiere ser una plebeya ( 2015 ),"Comedia, Drama, Fantasia, Harem, Reencarnación, Romance, Recuentos de la vida",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f7a82768a9c6.jpg,1.3K,5.3K,16.9K,2.9K,1.1K,913,1341c9b4-bdc4-49c0-abb5-103f2d8cc663
32,"""I'll cum in you until you conceive."" Teased by the long tongue of a beast, gently being penetrated by a big dick… It feels so good, I’ll get pregnant...!",Shoujo,MANGA,Prostitution by Beasts - Bear My Child... ( 2018 - 2019 ),"Boys Love, Drama, Romance",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/6100ca24256fb.jpg,4K,6.2K,12.3K,4.2K,1.9K,1.2K,dd3027e0-2258-47d2-b604-87d341088f30
33,"Los hijos de Kazui y Noah han crecido, y es hora de contar sus historias... donde ahora ellos han encontrado el amor.",Shoujo,MANGA,Koubutsu wa amaku tokashite hara no naka ( 2017 ),"Boys Love, Familia, Romance, Fantasia, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c9e7a24ab977.jpg,2.3K,2.9K,5.2K,1.8K,689,348,0605601d-19a3-4e49-bc68-809bc59c0af9
34,"En el primer día de clases Sachi se encuentra con un profesor horrible que rechazo de forma cruel a una de sus estudiantes, para la mala suerte de Sachi ese profesor resulta ser su tutor, Asami Mitsuo. ¿Pero qué pasara cuando por culpa de Sachi, Asami-sensei resulte lastimado y tenga que ser su esclava?",Shoujo,MANGA,Asami-sensei no Himitsu ( 2014 ),"Romance, Harem, Vida Escolar",8.53,FINALIZADO,https://otakuteca.com/images/books/cover/9734_TMOmanga.jpg,2.7K,1.5K,1.7K,252,131,69,3cd71340-90b0-42ac-a5c6-da211ce3e13d
35,"El miembro del equipo de atletismo, Kashiwagi Ayumu, ha intentado borrar sus sentimientos por su compañero de clase, Shinohara Takahito. Un día, su senpai del club de atletismo, Sawatari, se da cuenta de los sentimientos de Ayumu y lo acorrala contra su voluntad con el fin de paliar su aburrimiento. Sawatari parece frío, sin sentimientos, pero repentinamente muestra su lado tierno a un Ayumu que se resiste, ¡¿pero...?!",Shoujo,MANGA,Interval ( 2016 ),"Drama, Boys Love, Vida Escolar, Romance, Deporte",8.81,FINALIZADO,https://otakuteca.com/images/books/cover/5e39b1d9b5e43.jpg,3.8K,987,825,388,163,70,a30ddcce-4034-4d27-b71a-c554c2f567de
36,"El recién llegado en el trabajo de Naitou no es otro que Tsutsui, quien a pesar de ser un estudiante de la Universidad, es también el hijo de un hombre rico y famoso. Sin embargo Naitou no se lleva una buena impresion de él. Asi que contra todo pronóstico Tsutsui tratara de invitar a Naitou a cenar u otras cosas para convertirse en amigos También se incluye, la historia de amor del mayordomo de Tsutsui, Fujiki.",Shoujo,MANGA,Koi No Hajime ( 2010 ),"Recuentos de la vida, Romance, Boys Love",8.78,FINALIZADO,https://otakuteca.com/images/books/cover/13574_TMOmanga160745.jpg,3.5K,1.6K,1.6K,425,241,106,686f4a17-52b1-4ced-aeb4-ef1f714de52c
37,"Un nuevo mayordomo, llamado Natsu, acaba de llegar a la residencia de la familia Wadou donde Aki trabaja también como mayordomo. En realidad, ¿ambos se habían acostado en el pasado…? Su reencuentro trae a flote los recuerdos del placer sexual...",Shoujo,MANGA,Butler ( 1998 ),"Boys Love, Romance",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5f275e36ee87c.jpg,3.7K,2.6K,3.2K,1.4K,724,199,04613f8f-8968-4fe2-a469-5c462c68c7b3
38,"Haruto, quien sueña con ser cantante y compositor sufre un accidente. Después de eso, empieza a ver fantasmas, más bien a uno, que se llama Akira quien murió hace muchos años. ¿Qué pasará a partir de ahora?",Shoujo,MANGA,Lonely to Organdy ( 2016 ),"Boys Love, Sobrenatural, Drama",9.50,FINALIZADO,https://otakuteca.com/images/books/cover/20231_TMOManga57e6afc7321fa.jpg,5.8K,3.1K,2.8K,1.3K,457,155,4c0d458f-c5e1-4a81-a771-2d136bf7ceee
39,"Satou Fuuka es huérfana. Su tía y única guardián repentinamente la abandonó dejándola sin dinero. Satou busca trabajos para suplir sus gastos estudiantiles. Asiste a una entrevista para limpieza de una casa... pero al sólo sentarse sin decir nada, es rechazada... el motivo es que en la casa viven 4 chicos solteros y el entrevistador ve inadecuado que una chica como ella trabaje allí. Sin darse cuenta, Satou termina explicando su penosa situación y el entrevistador al percibir que ella está en peligro se conmueve y ofrece el puesto de Ama de llaves con dormida dentro de su casa, tiene una condición; no debe que ser atractiva a sus 3 hermanos que viven con él, por lo que Satou se disfraza para ocultar su físico. Pero al llegar a la casa, se da cuenta que es una familia extraña, esos hermanos no parecen estar relacionados por sangre y peor aun... ¡¿Saiouji Akari, uno de sus compañero de clase es uno de esos hermanos?! ¡¿Será descubierta su verdadera identidad?!",Shoujo,MANGA,Saiouji Kyoudai ni Komarasareru no mo Warukunai ( 2016 ),"Drama, Romance, Vida Escolar, Harem, Comedia",9.09,FINALIZADO,https://otakuteca.com/images/books/cover/24583_TMOManga58e7b2df53057.jpg,3.2K,3.1K,5.9K,1K,390,257,ad756d10-7c78-4172-9ecd-415b8151ee6b
40,"Durante 6 años, Kouta ha estado enamorado en secreto de su mejor amigo de la infancia y conocido playboy Haruto. Durante todo este tiempo, ha aceptado que su enamoramiento se quede sólo en eso, sin ser correspondido. Sin embargo, un día, parece que Haruto se ha dado cuenta... Poco a poco, su relación está cambiando.",Shoujo,MANGA,Suki de Gomen ( 2016 ),"Boys Love, Romance, Vida Escolar, Recuentos de la vida",9.12,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/60c18a8d4577b.jpg,3.6K,5.1K,9.9K,2.4K,1.2K,507,032bad77-11cc-43a9-a123-e691e533de93
41,"""Me gustas, Yuichi"" ""¿¡Huh?"" ""Quería decírtelo antes de tomar un tiempo fuera de la escuela. ¿Eso es raro? Lo siento. ” Yuichi se confieza de repente a su amigo de la infancia, Chihiro. Sin embargo, Yuichi comienza a notar el creciente número de lesiones y emociones inestables de Chihiro, así como la fuerte atracción que siente hacia Chihiro, cuyos verdaderos sentimientos. Joven, inexperto y torpe. ¡Pero eso es lo que los hace más pecaminosos y reconfortantes! Una historia de un romance que cambia la vida entre dos amigos de la infancia.",Shoujo,MANGA,Ai no Jikken ( 2012 ),"Boys Love, Drama, Vida Escolar, Recuentos de la vida",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5c8cec3bbf22c.jpg,1.9K,1.7K,1.6K,619,377,212,a43b46dc-c77c-42bf-a37a-10cc967dcbd8
