,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
10,"Mew una estudiante universitaria encuentra una tarjeta de estudiante perdida. En lugar de hacer lo sensato, Mew decide dejar que el destino tome el volante al hacer algo tonto. Poco sabía ella que se enfrentaría al dueño de la tarjeta, Daze, que tiene algunas cosas que decir sobre lo que hizo. ¿Mew cometió el mayor error de su vida? o ¿la mejor decisión de su vida? ¡Sigue estos dos adorables tontos para descubrirlo!",Shoujo,MANHWA,Encantada de conocerte ( 2020 ),"Comedia, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5edc66266b81b.jpg,622,2.4K,4K,1.5K,549,251,1c5ff7b5-3794-4124-aa3b-c6c748b8bd5e
11,"Su-in, que no pudo proteger a la esposa de su amigo, adopta a Tae Hyun como su hijo. Dos personas que solo se tienen el uno al otro como familia, y su amor crece más allá de un padre e hijo... ¿Estará condenado el fin de una relación inaceptable?",Josei,MANHWA,AMOR ( 2020 - 2021 ),"Boys Love, Drama, Familia, Romance, Recuentos de la vida",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ee800c9040f1.jpg,566,3.4K,3.8K,1.5K,737,456,a8b5cee0-fbc9-4ddb-bdd5-c2b824466fda
12,"Romeo Montague, un niño arrojado al ático con asco después de un accidente hace cinco años. Aunque el mundo lo conocía como un niño incapaz de moverse debido a una horrible enfermedad, vivió una vida feliz y fructífera como ermitaño en el ático. Sólo su primo, Benvolio, y la ama de llaves, Miriam, saben la verdad. Pero su paz se rompe cuando el hermano de Miriam, Abram, entra en la mansión. ""¡Te sacaré de esta habitación con tus propios pies!"" ""No necesitas hacer tal promesa."" Romeo comienza a resolver los problemas de Abram con un solo pensamiento y la determinación de preservar su paz en el ático. Mientras tanto, un adversario inesperado aparece delante de él con poco entusiasmo.",Shoujo,MANHWA,"Escapa, Romeo ( 2020 )","Acción, Drama, Historia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f0e7135a1a3c.jpg,547,4.3K,4.4K,1.4K,931,551,3655d0d4-0e47-463e-8783-d349bc99d605
13,Un amigo de Kang Byul le introdujo a ella un trabajo de medio tiempo. Pero algo raro sucedió mientras era entrevistada por el dueño del lugar Do Seo-Gyeom. Ahora él no quiere dejarla ir ya que se dio cuenta de una particularidad de esta librería antigua. ¿Pero porqué finalmente Kang Byul aceptó el trabajo tan raro?,Shoujo,MANHWA,Romance en la librería,"Comedia, Fantasia, Magia, Romance",8.67,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f7e515f7255c.jpg,1.1K,3.4K,3.6K,1.5K,813,352,d6d29fc1-9765-4f03-91df-6216d9bc6904
14,"Ji-woo tiene sueños de heredar la compañía de su abuelo. Sin embargo, su abuelo tiene otros planes y se implica una cierta persona llamada Kang Min-woo. Ji-woo no se detendrá ante nada para impedir esos planes suceda!",Shoujo,MANHWA,Cheonsaeng Yeonbun ( 2011 - 2013 ),"Comedia, Recuentos de la vida, Romance, Género Bender",8.80,FINALIZADO,https://otakuteca.com/images/books/cover/8198_TMOmanga.jpg,3.5K,1.6K,1.2K,363,177,79,cbbcb6a7-15d2-4ee4-8b6f-6f9bdb52493f
15,"Una chica de aspecto masculino es una chica como cualquier otra, enamorada del capitán del equipo de voleibol, pero con la repentina confesión de su amigo de la infancia su vida da un giro drástico al saber que es descendiente de un poderoso clan de vampiros y una candidata para convertirse en reina de la sociedad vampirica.",Shoujo,MANHWA,miel roja ( 2018 ),"Comedia, Fantasia, Romance, Vampiros",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ba5dc9ca2da7.jpg,709,3.4K,6.5K,1.6K,612,638,8ec85668-9f98-48c9-9107-5f70915c5298
16,"La vida de Leslie siempre fue utilizada para el mejoramiento de su hermana, Eli. Después de un intento fallido de extraer la magia negra dentro de Leslie para transferirla a Eli, ¡Leslie llama a la puerta de la Duquesa monstruosa y le suplica a la duquesa la adopte!",Shoujo,MANHWA,La Duquesa Monstruosa y la Princesa del Contrato ( 2019 - 2022 ),"Drama, Fantasia, Romance, Sobrenatural, Familia",9.28,FINALIZADO,https://otakuteca.com/images/books/cover/5ee960773be5d.jpg,11.7K,14.9K,45.6K,17.8K,4.5K,2.6K,fa35f541-ff0a-45c1-a115-14e32c866020
17,"Yuzu Woo solo quería mudarse a su nuevo apartamento en paz. Lástima que esté embrujado... ¿Por un joven y guapo fantasma...? Taeil Jung tiene veintiséis años, de todos modos. Es dulce, incluso si es un poco tonto, pero, para Yuzu, ¡es súper espeluznante! Ella trata de ignorarlo, pero pronto lo encuentra inquietante no solo en su departamento, sino también en su corazón. Dicen que el hogar es donde está el corazón, pero ¿cuenta si su compañero de cuarto está muerto?",Shoujo,MANHWA,Dulce cariño espeluznante ( 2019 ),"Comedia, Drama, Romance, Fantasia, Sobrenatural",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e51432f3db64.jpg,405,3K,3.5K,1.2K,561,299,110e890e-0329-41ec-aa56-919c4461319c
18,Información no completada,Kodomo,MANHWA,estoy siiendo,"Apocalíptico, Ciberpunk, Vida Escolar, Thriller",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/611c62e4b95e4.jpg,2.5K,8.5K,15.9K,5.3K,2.2K,1.8K,bb16f4c2-d1da-4d0e-aa8e-4f98fc0a8e94
19,"Hace 800 años, los líderes de los cinco reinos desaparecieron sin dejar rastro. Un día, una chica con ojos únicos que recuerdan al rey elfo olvidado, aparece y llama la atención del nuevo rey de los elfos.",Shoujo,MANHWA,Scarce Clover ( 2016 ),"Romance, Magia, Fantasia, Comedia",8.83,CANCELADO,https://otakuteca.com/images/books/cover/17671_TMOManga597ef58622b40.jpg,848,3.8K,7.1K,1.1K,445,906,a3ad702e-f705-499a-b11f-d242915265cb
20,"¡La leyenda de promoción de ventas de ""súper alta velocidad"" en JK ELECTRONICS! ¡La mujer número uno! ¡Cha Ju-An! ¡Con un buen corazón y espíritu puro! ¡Su apariencia es la de un modelo, pero está ""lleno de errores""! ¡Yoo Do-Jin! Dos personas con estilos diferentes que de la nada ¡¿invirtieron sus almas?! ¡La vida de éstas dos personas se pondrá patas arriba y harán todo lo posible por regresar sus almas a la normalidad!",Shoujo,MANHWA,1/24 Romance ( 2020 ),"Comedia, Fantasia, Romance, Recuentos de la vida",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ef5303830935.jpg,582,3.6K,5.2K,2.1K,899,344,feb72699-dd39-4ec4-a3f1-42aebee84290
21,"Prashian es una línea aristocrática dotado con 500 años de vida y poderes especiales. Elan son ""gente normal"" que viven 100 años. En el lugar donde estos dos ""pueblos"" viven juntos, hay un salón Litra Palia entre ellos sin saber su nombre. Siguiendo las órdenes de los funcionarios, que vive de la caridad proporcionada por el Prashian entre el Elan. Ella es más que una ""mascota"".",Shoujo,MANHWA,Tiara ( 2016 ),"Comedia, Fantasia, Romance",8.87,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/13320_TMOmanga080417.jpg,605,3.9K,5K,1.2K,546,607,b5b7887d-e496-474e-9cb7-b1aa67222142
22,"Hace 300 años, una bruja y un caballero se enamoraron. Pero estaba prohibido que esten junto y su amor terminó en tragedia. Ahora, la bruja reencarnó como Schwann Owen está en búsqueda para encontrar a su caballero. ¿Será capaz de encontrar su amor?",Shoujo,MANHWA,Marchen Witches ( 2017 ),"Género Bender, Drama, Comedia, Reencarnación, Magia, Romance",8.75,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/24584_TMOManga58e7daecc59d5.jpg,464,2.5K,4.1K,748,398,387,aee55b24-8a5d-4888-b416-dd6f87d2de2a
23,"Campeona de artes marciales mixtas de mujeres: 'Shin Eun Hye'. La mujer más fuerte del mundo, pero está demasiado sola porque no tiene un novio a su lado. Los hombres son reacios porque ella es una campeona de artes marciales y no se parece en nada a una mujer. Cuando está pensando en la calle, sufre un accidente automovilístico. Pero cuando abre los ojos, todos los músculos tonificados se han ido, ¿y ella es una chica hermosa? ¡La chica más poderosa del mundo!",Shoujo,MANHWA,Dios te bendiga,"Acción, Drama, Fantasia, Reencarnación",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fdd60302a766.jpg,781,3.6K,7.3K,1.9K,807,739,e1d1f327-dfee-4236-979c-84dad092a9e1
24,"Honam y Suyeon han estado saliendo durante 4 años. Pensaban que sabían lo suficiente el uno del otro, pero Honam era en realidad un tigrumano esperando el día para convertirse en humano! Además, Dajun, el dueño del lugar de trabajo de Suyeon, era un tigrumano que renunció a convertirse en humano...? Qué pasará con Suyeon que está metido repentinamente entre dos tigres!",Shoujo,MANHWA,Tiger's Wedding Day ( 2020 - 2021 ),"Boys Love, Comedia, Fantasia, Romance",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/5fdbd08e8af9a.jpg,1.5K,8.3K,8.9K,3.7K,2.1K,935,2bd2f7a9-1a66-49c5-822f-03ea6ca4e6eb
25,"Kim Manseok es tu hombre promedio de todos los días pero con un pasatiempo particular: su amor por los tacones altos de buena calidad. Tiene su propio blog personal y es conocido como una mujer en línea, ¡pero un día su identidad queda expuesta! ¿Será capaz de continuar su vida como un hombre asalariado normal?",Shoujo,MANHWA,Por Qué Los Hombres Dejaron De Usar Tacones? ( 2016 ),"Romance, Drama, Psicológico, Comedia",9.10,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b78afa30f7ab.jpg,496,3.4K,5.7K,857,445,379,27caac59-f966-40f8-b605-df3f0d994b0a
26,"Un famoso actor llamado Gu Kai viajó aleatoriamente a un universo paralelo en el pasado que se conoce como el País de los RoseFinch. Para salvar su propia vida, se convirtió en el emperador y comenzó su viaje en este universo paralelo que a menudo incluía: comer y dormir, luchar contra funcionarios malvados y proteger su virginidad del Emperador.",Shoujo,MANHWA,¡No me toques emperador gay! ( 2016 - 2020 ),"Boys Love, Comedia, Historia, Romance",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5b397ae661ace.jpg,302,1.3K,1.9K,490,325,202,62f15d01-f656-4ab4-a118-30613ae79515
27,"La chica de tus sueños apenas sabe que existes. Tus amigos no te pueden ayudar. Tu familia no tiene ni idea. ¿Así que a quien le pedirás consejos amorosos? ¿Quién puede darle consejos amorosos al enamorado? Si eres un joven común y corriente como Paul, solo invoca a un poderoso demonio de lo mas hondo del infierno y, espera lo mejor.",Shounen,MANHWA,Love Advice from the Great Duke of Hell ( 2018 ),"Comedia, Romance, Sobrenatural",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c19493267f2d.jpg,342,1.7K,2.9K,631,314,221,901173c1-15de-4ef1-be5a-02197afa4882
28,¿El Playboy Petruchio acepta la solicitud para seducir a la antipática Khaterina ...?,Shoujo,MANHWA,La Fierecilla Domada ( 2019 - 2020 ),"Comedia, Drama, Familia, Historia, Romance",9.33,FINALIZADO,https://otakuteca.com/images/books/cover/5f7ccf0be6fab.jpg,4.4K,2.7K,4K,2K,738,336,ddc2c90f-83a4-4996-94cd-4435b0b2ec0f
29,"Siempre había imaginado que un hermoso principe azul se me declarará bajo un hermoso árbol a la luz del Sol...pero.. ¡Nunca pedí que fuera el chico más aterrador de la escuela! -¿Quieres salir conmigo?¡ Esa aterradora confesión me hizo enloquecer! ¿que se supone que haga ahora? Yujeong lucha por sobrevivir su vida en secundaria,después de haber aceptado lo que sería la peor decisión de su vida.",Shoujo,MANHWA,My Bad boyfriend ( 2019 ),"Drama, Romance, Vida Escolar, Acción",9.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d99031b18513.jpg,1K,4K,8.4K,2.6K,885,767,40a7d68a-1649-477f-88ee-db313101ed8e
30,"Guapo, elegante y capaz, Jinah es a menudo confundido como el heredero de la compañía en la que trabaja. En realidad, su aspecto pulido es sólo eso... una fachada que mantiene con la esperanza de entrar en la sociedad de élite. No es fácil mantener las apariencias, pero Jinah sin duda está ascendiendo en la escala social. Hasta que, es decir, un subordinado torpe apodado ""la bomba de tiempo"" es asignado a su equipo. Como Jinah, sin embargo, el nuevo miembro del equipo Do-hyeon no es quien parece ser.",Josei,MANHWA,Dating My Way Up ( 2020 ),"Boys Love, Comedia, Romance",6.50,FINALIZADO,https://otakuteca.com/images/books/cover/5efc3b97f1f9f.jpg,5.5K,4.2K,4.5K,1.9K,999,472,2bda416f-ba10-433a-822d-f779bf405f27
31,"Erden, el señor del castillo de Halstead, se dice que nació como un monstruo terrible. La apariencia del señor, famosa por ser fea, está cubierta con una máscara. Leticia, que está casada con el señor del castillo de Halstead en lugar de alguna de sus hermanas, Se la llama: ""la mujer casada con un monstruo"" y por eso tiene la simpatía de muchas personas, pero hay un secreto que la gente no conoce. ""Siempre estoy agradecido con mi esposa. Eres muy amable conmigo, que es aterrador"". ""Eso es porque soy la esposa de Erden"". ""Vamos, divorciate rápido, tengo que conseguir que te alejes de todo esto lo antes posible"" ..."" lo siento, pero creo que perdí la hoja de divorcio"". Claro, porque la quemé ????????????. ""Así que va a tomar más tiempo""... Es un divorcio de un marido tan guapo????????????. No, no, absolutamente no !!! ¡“Mi esposo esconde su belleza” comienza ahora!",Shoujo,MANHWA,Mi marido esconde su belleza ( 2020 ),"Reencarnación, Romance, Historia",8.23,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f4d32408d297.jpg,5.8K,19.9K,51.2K,22K,5.7K,3K,2f1e1226-a705-4213-8336-0cc435a7a332
32,"Esta es la historia de una chica ""cazadora de monstruos"" que se muda a la ciudad y conoce un chico.",Shoujo,MANHWA,Smash it Girl! ( 2017 - 2019 ),"Acción, Comedia, Artes Marciales, Romance, Vida Escolar, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d28d1fe568fb.jpg,210,1.1K,2.1K,639,254,149,f54c39dd-0392-4d82-b6b7-35a4f0def313
33,"Desde el momento en que mi mejor amigo dijo, ¡dame un beso! ¿será posible que guste de ti.…?' ¡Jamás! El alma de la juventud está en chispas.",Shoujo,MANHWA,Kisses x kiss x kisses ( 2020 ),"Boys Love, Romance, Vida Escolar",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ecf504531441.jpg,1.1K,5.7K,7.4K,2.4K,1.2K,513,ce8e051e-2426-4034-bc9c-bba09bef857f
34,Gemelos que son idénticos pero a la ves diferente con quien se quedara,Shoujo,MANHWA,Es una Angustia ( 2017 ),"Comedia, Boys Love, Vida Escolar",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/28685_TMOManga5967e06528321.jpg,4K,4K,4.6K,1.8K,822,380,83370eb7-d444-48d2-a969-745c53ce78b2
35,"Sasaki Mari es una típica delincuente buscapleitos cuyo único objetivo es conseguir un novio, pero gracias a su reputación como bully y sus bajas notas, todos los chicos la rechazan. Entonces decide cambiar su estilo y le pide ayuda a la estudiante con las mejores calificaciones de la clase.",Shoujo,MANHWA,In My Heart ( 2019 ),"Comedia, Girls Love, Romance, Recuentos de la vida",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d50b6fde709d.jpg,358,1.4K,3.2K,917,357,198,d5ada66f-4f2c-4980-88fa-913ec1fbc6ac
36,"Aquel día, mi padre, madre y hermano fueron sentenciados por actos injustos y ejecutados por el emperador. '¿Cuál era el punto de estar viva sin sentirlo?' ' «He regresado al pasado para salvar a mi familia.»",Shoujo,MANHWA,"Su majestad, por favor, no me vuelva a matar ( 2020 )","Drama, Reencarnación, Romance, Tragedia, Género Bender",8.75,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6101ea9011462.jpg,5K,17.6K,40K,16.4K,5.4K,2.9K,d7bdeedc-8c6a-49cb-abeb-899fac3e64df
37,"Un estudiante tímido que regresa y le encanta cuidar las flores, Hyunwoo tiene una condición que lo hace desmayarse ante la presencia de estímulos excesivos. Por ejemplo, estuvo a punto de desmayarse en un bar recientemente debido a que un estudiante de primer año se había rociado con colonia. Afortunadamente, consiguió algo de aire fresco a tiempo, así como vislumbrar a ese mismo estudiante de primer año besándose con otro chico. Hyunwoo no piensa mucho en eso, pero unos días después, se siente abrumado por el mismo aroma vertiginoso pero irresistible. Pero esta vez, no está en un bar, está en un café con temática floral, para una entrevista para un trabajo que desea y necesita desesperadamente. ¿Qué encontrará Hyunwoo en este jardín de recuerdos?",Josei,MANHWA,La décima vez es el encanto,"Boys Love, Romance, Comedia",8.67,FINALIZADO,https://otakuteca.com/images/books/cover/5fea6a6c39a7e.jpg,4.6K,9.7K,12K,5.4K,2.6K,787,8ab54598-5fa8-4a37-b9aa-c9c8b4084dd5
38,"Mio es un chico muy tranquilo e introvertido que parece odiar a todos. Luego conoció a Hiroshi, un estudiante de último año de la misma universidad, durante una reunión y, desde entonces, Hiroshi tiene el deber de hacerse amigo de él. La obsesión de Hiroshi por mantener a Mio en compañía lo llevó a descubrir algunos de los secretos de Mio que Hiroshi simplemente no puede ignorar. ¿Podrá Hiroshi aceptar a Mio una vez que descubra toda la historia del pasado de Mio o se arrepentirá alguna vez de conocerlo?",Shoujo,MANHWA,Deep Cut ( 2017 ),"Boys Love, Drama, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bc7c2ebe04f5.jpg,565,2.8K,3.2K,812,510,361,c8d2cd3a-94b8-4eb8-b1ab-0669641e4eed
39,"La pequeña Bella, una huérfana de guerra que alguna vez confió en la supervivencia; crece portando una herida de abandono. Es una vida sin propósito, ella es la invisible, no escuchada y una esclava de guerra. Kiris abraza a Bella, una chica que una vez abandonó, ahora ha sido olvidada. Tal vez sea demasiado tarde cuando la haya encontrado de nuevo. ¿Se sobrepondrá a las heridas del pasado y creerá en el amor otra vez, cuando haya hecho demasiado daño?",Shoujo,MANHWA,En el regazo de su Majestad,"Drama, Romance",6.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f3766f687a32.jpg,2K,6.3K,12.5K,3.8K,1.6K,1.8K,48d0a692-9fd4-4d4f-b918-06ce8f9fdf65
40,"Después de una noche de tomar mucha cerveza, me di cuenta que transmigré dentro de la novela como la malvada Emperatriz Julia, quien sería ejecutada por traición en tres días. Este es un proyecto para encontrar una manera de que la emperatriz adicta al trabajo pueda vivir, se pueda vengar y prevenir que suceda alguna traición. ¿Seré capaz de convertirme en una sabia y buena regente? La constitución de una excéntrica emperatriz. El reinado turbulento de la seria y gentil, pero con puño de hierro Emperatriz Julia.",Josei,MANHWA,Me he convertido en la Emperatriz Villana de una Novela ( 2020 ),"Aventura, Comedia, Reencarnación, Romance, Harem, Acción",8.75,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f34790387e70.jpg,3.8K,15.6K,34.7K,11.9K,4.2K,3.1K,8439b786-71b4-4d7f-a876-bf03f5c6fcf4
41,"Los vampiros han evolucionado y ya no dependen de la sangre humana. Ahora coexisten en secreto como ciudadanos normales a pesar de que todavía se les teme y son discriminados por la sociedad. Entonces, ¿qué le sucede a una mujer vampiro llamada Mari Baek tratando de vivir una vida normal de escuela cuando se encuentra con el chico más popular de la escuela y accidentalmente le muerde el cuello?",Shoujo,MANHWA,Mermelada de Naranja ( 2011 - 2013 ),"Comedia, Drama, Recuentos de la vida, Romance, Vida Escolar, Vampiros",9.24,FINALIZADO,https://otakuteca.com/images/books/cover/8209_TMOmanga.jpg,5.5K,4K,3.3K,895,401,190,1f8f4cd7-413f-4ef8-963b-63883395ac4c
42,Hanmi dijo una mentira el primer día de escuela solo para que Lee Gun la notara. Pero su plan superficial fracasa y ahora todo el mundo piensa que está saliendo con Junhyuk... ¡que en realidad es su primo!,Shoujo,MANHWA,My secret Brother ( 2014 - 2020 ),"Comedia, Drama, Recuentos de la vida, Romance, Vida Escolar, Familia, Psicológico",8.57,FINALIZADO,https://otakuteca.com/images/books/cover/5b7854377b0b6.jpg,3.2K,7.2K,12.1K,2.4K,1.1K,822,4dcdd146-a1c5-4166-b865-663f1f140bb3
43,"""Quiero graduarme así no tendré que verlo nunca más..."" Debajo del cielo azul, la juventud de Hyunwoo, da vueltas en un círculo. La misma clase, el asiento de al lado en el bus, su brillante sonrisa. Las más pequeñas cosas toman fuerza en el corazón de Hyunwoo, poniéndolo celoso y monopolizador. Queriendo acercarse pero manteniendo la distancia ¿Por qué el amor es tan complicado? Así como hoy, la distancia entre Hyunwoo y Chan-Hee permanece igual que siempre.",Shoujo,MANHWA,La distancia entre nosotros ( 2017 - 2018 ),"Recuentos de la vida, Vida Escolar, Romance, Boys Love, Comedia",8.70,FINALIZADO,https://otakuteca.com/images/books/cover/32787_TMOManga5a067adc0f212.jpg,380,2.4K,2.4K,554,371,240,f802872a-618e-4403-a98f-5027bce332a9
44,"Evelyn, quien nació humilde, se embarco en su propio camino de libertad cuando tenia 15 años. Cinco años después, Evelyn fundó el Pretty Girl Mercenary Corps. Luego recibió una tarea para proteger a una ""mujer"", ella sabia que esta ""mujer no era una persona común, sino como ""la dama del cabello plateado"" alabada por la gente. ¿Es esto una conspiración o una coincidencia?",Shoujo,MANHWA,"Evelyn, la reina mercenaria","Fantasia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5db3e67fd49f6.jpg,598,3.4K,4.8K,1.7K,791,436,bca1c101-1a75-41a3-83be-2ef63ce07390
