,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
10,"Chí Chēng es un genio arrogante en la actuación. Queriendo convertirse en el mejor actor masculino, ingresó a un teatro para mejorar su actuación. Desafortunadamente, allí conoció a su rival más odiosa, Lù Yáng, quien asistió a la misma universidad que él. Y lo que es peor, lo vio romper con su novia, pero la miseria ama la compañía. Cuando se iba a casa, vio a su prometido siendo muy acogedor con una colega … Ambas relaciones tienen una herida que se abre lentamente, el día de la ruptura probablemente esté a la vuelta de la esquina …",Shoujo,MANHUA,The Innocent Heart of a Child ( 2019 - 2022 ),"Realidad, Romance, Recuentos de la vida",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e7e270d424c6.jpg,578,3.3K,4.1K,1.6K,748,319,338a1917-8faa-4375-b82f-6a0456cd0254
11,Un niño y una niña viven bajo un mismo techo y pasan por la ignorancia y los problemas de la juventud. La chica extremadamente popular y con una influencia cálida pasa por una mezcla de sentimientos confusos a medida que experimenta su juventud,Shoujo,MANHUA,Love Never Fails ( 2017 ),"Comedia, Romance, Recuentos de la vida, Vida Escolar",8.89,FINALIZADO,https://otakuteca.com/images/books/cover/39435_TMOManga5b0cbae04907a.jpg,573,2.3K,3.3K,1.1K,451,369,115b592d-a6c7-4c50-8986-5e0cc59f10d0
12,"¿Cómo rayos el presidente del consejo estudiantil obtuvo superpoderes? ¿Porqué siempre aparece para ayudar a su némesis cuando jura odiarla hasta la muerte? Con todo volviéndose cada vez más confuso, el presidente ya no sabe si realmente odia tanto a su némesis o el porqué de su corazón acelerado.",Shoujo,MANHUA,Mi némesis tiene superpoderes,"Comedia, Magia, Vida Escolar, Superpoderes",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d991618d4bf5.jpg,276,1.4K,2.8K,656,289,209,5da3db38-7288-4bcc-a4c5-a20ae9105508
13,"Ella era una agente legendaria, la pesadilla de los terroristas. Pero después de despertar de su muerte, se dio cuenta de que Dios le había concedido una nueva vida en la antigüedad. Renació en el cuerpo de una niña débil, pero está decidida a ser tan feroz y capaz como lo fue en su anterior vida. ¡Incluso la muerte no puede cambiar su camino! hasta que conoció a ese hombre, el séptimo príncipe, y su prometido, La Reina de la muerte puede ser fría y distante como una loba, pero en sus brazos, ella siempre es una gatita salvaje ...",Shoujo,MANHUA,Slaughter Queen Reborn ( 2020 ),"Drama, Historia, Reencarnación, Romance",9.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f59bacd15534.jpg,1.1K,3.2K,6.2K,3K,1.1K,449,f5f468cd-d4bb-4444-a57b-4a3df0c7639b
14,"El mundo de Su Mo se derrumbó después de que se emborrachó y perdió la virginidad, y los miembros de su familia fallecieron. Para pagar la enorme deuda, tuvo que vender su matrimonio. Después de seis años, el destino la hizo caer de nuevo en sus manos. El jefe dijo: ""¡Muchacha, devuélveme mi dinero o sé mi mujer!""",Shoujo,MANHUA,Trapped By A Handsome Billonarie ( 2019 ),"Comedia, Drama, Familia, Romance",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5cf89cd806089.jpg,2.4K,2.2K,3.7K,1.5K,589,378,fc72a992-d830-4e91-ac20-7fa7e08eb4e9
15,"Debido a su compromiso con la familia Qi, Jane fue enviada a una escuela exclusiva. Ella no solo vivía en un dormitorio de lujo, sino que también vivía junto con la persona con la que estaba comprometida. Lo que es aún más aterrador es que hay más de un candidato y prometido, y todos ellos se reunieron para elegir la mejor pareja de ellos.",Shoujo,MANHUA,Los candidatos de mi prometida ( 2020 ),"Comedia, Romance",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5edd02962bada.jpg,435,2K,2.9K,1.2K,469,317,8d6238e6-fb65-421e-8792-558a599d0d8e
16,"Qiu Yu, quien acaba de cumplir 30 años, tiene buenas características y una exitosa carrera, ¿pero aún es soltero? Es posible que ya hayas adivinado la razón... En una cita a ciegas forzada, ¿el hermano que asistió en lugar de su hermana resultó también batear para el mismo equipo? ¡Esto marca el comienzo de una atracción! Ante la presión de sus padres con el matrimonio, ¿Qiu Yu podrá abandonar su fachada y unirse con su amor mutuo?",Shoujo,MANHUA,Thirty Years Old ( 2018 - 2020 ),"Boys Love, Comedia, Romance, Recuentos de la vida",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ee6db39e41d0.jpg,6.5K,9.5K,10.4K,5.8K,2K,723,b9ed7d74-38a1-4810-8b6f-1218e25ff651
17,"¡Después de la muerte de la heroína, su alma entró en un juego de princesas! Ella junto con otras princesas perseguirán al único príncipe. ¡Sólo una princesa que se haya casado con éxito con un príncipe puede regresar al mundo real y continuar su vida, recibiendo una gran bonificación! ¿Cómo la heroína podrá luchar contra princesas poderosas para capturar el amor del príncipe?",Josei,MANHUA,GUERRA DE PRINCESAS ( 2020 ),"Aventura, Drama, Fantasia, Magia, Romance, Reencarnación",9.33,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e3e82024e54e.jpg,1.5K,6.5K,10.7K,4.7K,1.6K,1K,8824f545-ed20-4534-ac06-29b5e03cd997
18,Información no completada,Shoujo,MANHUA,Beastmaster's Special Pet ( 2019 ),"Comedia, Drama, Romance, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c48d1d48e077.jpg,219,743,1.6K,370,136,159,fa84334b-eb93-4c35-9557-e430b0d2f4c9
19,Un ganso del norte que migraba al sur para pasar ahí el invierno termina separándose de sus compañeros. Allí conoce a un gorrión del sur y se vuelven amigos,Josei,MANHUA,Ganso y Gorrión,"Comedia, Drama, Recuentos de la vida",8.67,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ec47238892c5.jpg,234,760,1.4K,627,227,69,f9fcdd01-6df1-4f08-9d8a-aa24373f8e13
20,Esta es una historia de amor en la escuela. York y Molly están destinados a estar juntos. ¿Podrán superar los obstáculos? Esperemos a ver...,Shoujo,MANHUA,Amor en Noah ( 2019 ),"Romance, Vida Escolar",8.57,FINALIZADO,https://otakuteca.com/images/books/cover/38418_TMOManga5ad241c282913.jpg,675,1.5K,3.2K,824,290,382,a1e5dbbf-1027-4d02-bf8b-fb0aa9d9013d
21,"Xiang Nan no sabe nada sobre el amor, ha estado enamorado de una chica desde hace tiempo y ahora El gran maestro de amor le ayudará a ser todo un ""Conquistador""",Shoujo,MANHUA,Lecciones de Amor ( 2017 ),"Comedia, Boys Love",8.84,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/27923_TMOManga5951d444e2a5b.jpg,321,1.6K,1.8K,503,232,227,2f82c9bc-f3ea-42a5-a22a-80fac74e8c8b
22,"Una desafortunada chica que vive en los tiempos modernos al ser atropellada por un autobus, viaja a otro mundo y por casualidad su alma dentra al cuerpo de Chi Yuan donde recide un poder increíble. Es capaz de atraer los corazones de muchos y captura los corazones de los cuatro Príncipes Herederos de cuatro países diferentes. Mientras viaja por este camino, ¿Podrá lograr convertirse en la Reina Imperial?",Shoujo,MANHUA,MI FÉNIX EN LA CIMA~ ( 2018 ),"Historia, Reencarnación, Romance, Fantasia",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5eadfad8cc323.jpg,772,3.6K,5.1K,2K,812,584,9da5989a-be48-45f1-b528-d91d3bd6aada
23,"Una niña humana - demonio llamada Yao Yao, fue adoptada por un gran demonio desde su infancia, años después conoció a Zhang Naihe, un falso taoísta que fue a la cueva para atrapar al demonio. Con el fin de recuperar ""La perla del trueno celestial"" y los tesoros que Zhang Naihe se había llevado, se quedó a su lado y vivieron juntos bajo el mismo techo. Las alegrías y tristezas de la gente que la rodeaban le dieron a ella una nueva visión del mundo, así es como una dulce relación se desarrolla inconscientemente ...",Shoujo,MANHUA,¿Cómo ser un demonio? ( 2020 ),"Aventura, Comedia, Fantasia, Magia, Romance",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fea99daf2fae.jpg,609,2.8K,3.1K,1.5K,725,338,280cfdb2-ccbd-46d2-95d8-4b996e1d40bd
24,"Ella es una conocida señorita de la mansión del Primer ministro. Además, por una promesa ella se topa con una estatua y muere. Mu QinGe pertenece al siglo 21, pero transmigra en su cuerpo. Confiando en su dominio de la medicina y los venenos, causa disturbios en la Corte Imperial. ""¡Te dejaré saber el significado de ser llamado tonto""! ¡Te dejaré saber lo que es ser una belleza incomparable!"" Adaptado de una novela escrita por Qiao Xiao Xi.",Shoujo,MANHUA,No te metas con la estúpida consorte,"Drama, Fantasia, Historia, Romance, Reencarnación",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5eaa29b56782c.jpg,976,3.4K,6.1K,2.7K,1K,497,ef8d7793-a9c1-4c53-b723-e27a309c4efc
25,"Lance ha estado enamorado de su mejor amigo Danny desde que eran niños. Sin embargo, un trauma de su infancia se cierne sobre el corazón de Danny, impidiéndole encontrar el amor. ¿Lance será capaz de abrir los ojos de Danny y vivir feliz junto a él para siempre?",Shoujo,MANHUA,"TE ODIO, TE AMO ( 2018 )","Boys Love, Drama, Romance",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ef5ba9bee5c7.jpg,3.2K,6.9K,4.7K,2.8K,1.5K,554,ae8b5f03-7eec-4410-b936-3d9e1ff57e8c
26,"Cuando la tímida WuYou se cambia a una nueva preparatoria, rápidamente se apega a su nueva compañera de asiento, la sociable YeYin. Pero hay más de YeYin de lo que se ve a simple vista, y a medida que pasan los días los sentimientos de WuYou comienzan a crecer. Una historia de amor entre dos compañeras de preparatoria.",Shoujo,MANHUA,Este obviamente es un manhua yuri,"Girls Love, Romance, Vida Escolar",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f0171b946a6f.jpg,432,2.5K,4.1K,976,456,241,f45c896f-0ad5-4d8a-9a3e-890ec6d1c66d
27,"En aquel momento, la juventud era deslumbrante, era el tiempo perfecto. Cheng Xu y Su An paseaban juntos montando sus palos de bambú y viendo cómo pasaban sus años de adolescencia mientras no tenían consciencia sobre el tiempo. Sin embargo, un accidente se llevó la vida de Cheng Xu, al igual que la felicidad en la vida de Su An. Cheng Xu se fue, pero la vida aún continúa. Un año después, Su An ingresó a la secundaria, y el nuevo estudiante transferido que acaba de ingresar al salón con el profesor ¡resulta ser exactamente igual a Cheng Xu! Misma cara, diferente personalidad. Ellos, ¿son la misma persona?",Shoujo,MANHUA,Escuchando el Ritmo de tus Latidos ( 2017 - 2017 ),"Boys Love, Comedia, Drama, Romance, Vida Escolar, Sobrenatural",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5c30b5114f247.jpg,956,2.2K,2.1K,756,442,387,1ed084c9-00e8-4ebc-9b46-78d5bd7de195
28,"La historia transcurre en un mundo donde humanos y brujas viven juntos. El trabajo de Tan como asesor real del Rey no tiene nada que ver con su odio por las brujas, ¡pero lo convierte en un objetivo principal para una maldición que lo transforma en un TORO! La única forma de deshacer este hechizo, es confiando en la bella bruja, Aro. ¿Puede la amabilidad de Aro cambiar sus sentimientos y romper este hechizo?",Shoujo,MANHUA,La bruja y el toro ( 2020 ),"Acción, Aventura, Fantasia, Magia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5eb6e8fb27ea5.jpg,137,570,932,339,159,85,150369e6-2064-43ad-a967-8909527059a2
29,"En el cuento de la sirenita se dice: ""Saltó al mar y cuando salió el sol ella se convirtió en espuma... » ¡esperen! Aquí les contaremos otra historia, la sirenita tiene un recurso y el príncipe azul no es tan ingenioso como dicen....",Shoujo,MANHUA,Deep Sea's Song,"Comedia, Fantasia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bc8a64e8135a.jpg,357,1.4K,2.5K,700,240,321,6a01d1c5-8550-496d-8bfb-cf6db5528503
30,"Cuando Xia Jin descubre accidentalmente que Suli es la que ha heredado la mayor parte de los bienes de una herencia entre tres herederos, inmediatamente camba su objetivo y comienza a hacerse amiga de Suli...",Shoujo,MANHUA,Rules of the top ( 2018 ),"Girls Love, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e1bdf1b02afc.jpg,261,1.1K,2.3K,497,187,176,ccfa0b0a-c576-472e-96fe-6e2d46c8dd39
31,"Para evitar aceptar las dos confesiones simultáneas de Xia Yiyi y Qiu Mang, Tang Tang les dijo que no le gustaban las chicas. Debido a que las dos chicas no estaban dispuestas a echarse atrás, le dijeron a Tang Tang que debía mostrarles que esto era cierto. Para encubrir sus propias mentiras, Tang Tang decidió buscar la ayuda de su amigo Chen Qingye para que le ayudara a escapar de las confesiones no deseadas. Aunque constantemente muestra moderación, Chen Qingye siempre termina aceptando las proposiciones de Tang Tang.",Shoujo,MANHUA,A Partir De Una Mentira ( 2019 ),"Boys Love, Comedia, Romance, Recuentos de la vida, Drama, Vida Escolar",9.60,FINALIZADO,https://otakuteca.com/images/books/cover/5cb75a666ea6f.jpg,13K,10K,9.4K,8.8K,2.1K,608,eb510d7b-fa85-4f31-ac5f-b0391b2e44c4
32,"Yilin lleva una vida escolar tranquila hasta que su amiga le presenta a Ruoxi, una chica muy extrovertida que logra sacarla de sus casillas constantemente. A pesar de que en un inicio le parece desagradarle con el tiempo se va sintiendo cada vez más atraída por ella.",Shoujo,MANHUA,Lily S1,"Comedia, Romance, Recuentos de la vida, Girls Love, Vida Escolar, Realidad",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e4fe26d4dbe9.jpg,2.6K,2.8K,3.4K,2.3K,580,213,72ed6b37-bcb4-48fe-b8ff-54b7c7d8cce1
33,"Roe Su era la princesa de una familia rica, pero los desastres se avivaron uno a uno. Su padre murió, su madrastra la corrió. Su novio y su mejor amiga la traicionaron. Pero lo peor fue cometer un error con el heredero de la familia Song, Eryn Song. Al no poder pagar la deuda, se ve obligada a convertirse en la amante de Eryn. Pero la vida le tiene más reveses y con la muerte de su hijo, ella decide huir de la familia Song. Algunos años más tarde, Roe regresará con una nueva identidad convertida en la directora general de grupo V. N.",Shoujo,MANHUA,A Contract Of Feelingless CEO ( 2020 ),"Drama, Romance",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5eb71b3a9832d.jpg,903,1.7K,2.3K,1.2K,547,358,944fbc03-c08e-4c0e-bb2d-ca515c575720
34,"Mao Rong, un hombre que ha heredado una tienda de lana en su casa, le encantan todo tipo de cosas peludas y lindas. En una noche lluviosa, Mao Rong lastima accidentalmente al pintor Yang Yushen, que se acercó a la tienda para resguardarse de la lluvia. El descubrimiento de Yang Yushen, que odia ser tocado por otros, es sorpresivo cuando nota que es muy natural el tocar la piel de Mao Rong...",Shoujo,MANHUA,La tienda de lana del Chico ( 2018 ),"Boys Love, Comedia",8.87,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/38937_TMOManga5af10b36c1993.jpg,961,2.6K,2.9K,860,413,284,a1b3ccba-d3e8-4d9c-a536-78cc5175ce0c
35,"Una chica soñaba con cantar y un productor la descubrió accidentalmente en la calle. Pero el productor dijo que su voz era demasiado baja para ser una cantante, por lo que el productor decidió vestirla como un hombre y le dijo que cantara a dúo. Pero luego la chica se casó, lo que llevó a la historia que se cuenta de que ella ocultó su identidad secreta a otros como un ídolo masculino popular.",Shoujo,MANHUA,My Wife is a Male Sensation ( 2018 ),"Comedia, Drama, Género Bender, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c3135b675928.jpg,220,1.2K,2.1K,506,252,168,675b4f82-21a2-4809-b262-d225d559e523
36,"Su Jia Ao es una chica normal de una escuela secundaria, y ella estará en una situación increíble en la cual nunca se encontró antes.. Un prometido descendió del cielo, con atractivo incomparable y grandes cualidades. Este prometido es exquisito, amable, gentil y una persona altamente moral. Sus padres y sus vecinos lo felicitan sin parar. Pero ... ¡Qué broma! ¿Quién querría casarse con alguien, que no tiene las cualidades de un hombre, como su marido?. ¡Esta chica romperá las cadenas de los viejos principios y cantará una canción de libertad!",Shoujo,MANHUA,Tian Jiang Xian Shu Nan ( 2016 ),"Acción, Comedia, Drama, Fantasia, Artes Marciales, Romance, Vida Escolar",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/15644_TMOManga572377c1944e0.jpg,1.5K,2.6K,4.2K,1.2K,490,397,61d6a3db-52c8-4232-9bd1-e2ae32d8de65
37,"El popular idol Juna se ve obligado a abandonar el grupo debido a un escándalo homosexual. Medio año después, ingresa a la universidad, ahora con su nombre verdadero ""Han Jun Ran"", y se acopla a la vida normal de un estudiante universitario. Sin embargo, por obra del destino, su compañero de cuarto resulta ser… su principal anti-fan!?¡Ese que siempre lo insulta por las redes sociales! Vivir con su mayor anti-fan resultará ser una experiencia complicada para Juna...",Shoujo,MANHUA,Finalmente Vivo Con Mi Anti-Fan ( 2017 ),"Boys Love, Comedia, Vida Escolar",8.96,FINALIZADO,https://otakuteca.com/images/books/cover/37660_TMOManga5ab9594b3ece3.jpg,2.3K,4.3K,4.3K,1.4K,755,353,06b62687-b1ef-4d2c-ba58-a3e2e64a9e89
38,"Amilia Yu es una agente de una organizacion secreta, su trabajo es exponer a los chicos Playboy por todo lo que han hecho, en esta mision le toca enfrentar a Jiang Ezekiel, el hombre mas Sexy de la empresa de Beijin, ahora Amilia tendra que enamorarlo para poder acabar con el",Shoujo,MANHUA,"Jerk, You Can't Escape ( 2019 )","Drama, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5df7c25ee75a6.jpg,323,1.1K,2.4K,563,231,191,d2f7c79e-d365-4f35-bc62-761c4d435694
39,"Después de experimentar la muerte, feng ming es transportado a través de un portal por el tiempo. ¡Ha teniendo la suerte al asumir la identidad de un príncipe! Quien iba imaginar, que no es todo tan fácil como parece. El no sabe nada de este nuevo mundo, así que, como se las arreglara para continuar con su farsa,como el príncipe de este reino? porque el cuerpo del príncipe tiene tantas cicatrices extrañas y vergonzosas?.,,, ¡No puede ser! feng ming tiene que preocuparse por mas cosas en su nueve vida pero, ¿tiene que preocuparse por su dignidad también?",Shoujo,MANHUA,Feng Yu Jiu Tian ( 2010 - 2016 ),"Boys Love, Romance, Reencarnación, Historia, Fantasia",8.55,CANCELADO,https://otakuteca.com/images/books/cover/60d2cee723f2c.jpg,866,1.9K,2.5K,529,246,347,4d4730c5-e2c0-4957-8a52-5532bb01a5c9
40,"""Lo conocí en los peores momentos de mi vida. Su valentía y su confianza me salvaron. He sido su vecino durante un año y medio sin siquiera haberle saludado, y mucho menos confesado a él. La relación entre él y yo pareció cambiar el día en que un 'dios gato' cumplió mi deseo a su manera. Él se convirtió en un gato y pude tocarlo un poco más cerca...""",Shoujo,MANHUA,Algún Lugar en el Tiempo ( 2016 - 2018 ),"Boys Love, Comedia, Fantasia, Romance, Drama, Sobrenatural",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/618f57e3e8622.jpg,1.1K,3.7K,2.9K,1.3K,827,400,4c156e17-dcef-4bf9-8639-528f23baa0f6
41,"El joven Nathan debido a unas circunstancias ocurridas en su niñez se volvió un chico retraído y antisocial, pero un día conoce a Sherwin y poco a poco su vida comienza a cambiar, ¿podrá ser que Sherwin sea lo que Nathan tanto ha deseado tener?",Shoujo,MANHUA,20 Años,"Boys Love, Comedia, Romance, Recuentos de la vida",6.00,FINALIZADO,https://otakuteca.com/images/books/cover/5c1a7c9bb3d93.jpg,1K,3.4K,3.9K,1.2K,642,346,20f1bb0a-58f3-4fac-973c-5e226bcf89f9
42,"¿Has oído hablar de la profesión de hadas fertilizadoras? ¡Yunmian lo es! Su misión es ayudar al emperador Xiao a concebir. ¿Qué? ¿El emperador tiene infertilidad? ¿O es del tipo que no pueden curar los médicos? Yunmian dijo su presión era muy alta. ""Yun Mian, me siento mareado, déjame conseguir un poco de qi de hadas"". ¡Para completar la tarea, Yun Mian lo hizo! ""Yunmian, tengo un dolor en el pecho, así que déjame respirar un poco de energía celestial"". Después muchas veces de tomar el qi celestial, ¡El emperador quedó sano! Yun Mian les iba a informar a las nobles concubinas, cuando el malvado emperador la tomó en sus brazos y le dijo , ""Yunmian, has curado mi enfermedad que ha estado oculta, ¡te daré un heredero!"" ¿Qué? ¿Debería tomar esta tarea ella misma? Yun Mian se dio media vuelta y se escapó. El malvado emperador entonces dijo : Yunmian, ¡no puedes irte sin completar la tarea!",Shoujo,MANHUA,El emperador infertil,"Comedia, Harem, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f41a4881f3f9.jpg,711,2.3K,3.9K,1.8K,691,341,ada108f0-256f-42cf-8994-a18481d459df
43,"Song Huan es la presidenta de una gran compañía, envía a su hermano menor para firmar un paquete y le termina gustado el repartidor. ¿Puede Zou Xiao An continuar con su trabajo en paz, pese a las insistencias de Song Kai?.",Shoujo,MANHUA,El chico de las entregas ( 2015 ),"Boys Love, Comedia, Romance",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/25377_TMOManga590c0e7a6d3da.jpg,8.4K,5K,5.1K,2.1K,1.1K,545,629eb3e4-ce8e-40f5-aea7-0fb383e991e5
44,"La super estrella Luo She en realidad es gay, pero el mayor problema es que el chico que le gusta no sabe de su existencia y lo peor de todo es que este esta ocupado saliendo en citas a ciegas con diferentes chicas ¿ Podrá Luo She acercarse a él y perseguir este gran amor con todas sus fuerzas?",Shoujo,MANHUA,Estrella Fugaz ( 2016 ),"Boys Love, Romance, Recuentos de la vida, Comedia, Drama",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5c1aa39a85f08.jpg,1.6K,4.3K,4.9K,1.9K,966,457,7f37f31c-458d-4834-bfcd-2e576535253e
45,"Mini Mi, que se había endeudado mucho, consiguió un trabajo en un bar y encontró un gran secreto: ¡el amable profesor de la escuela se convertiría en el genial jefe de cara de póker en el bar! ¡Maldita sea! ¿Mini Mi sería asesinado por el profesor intrigante?",Shoujo,MANHUA,Clase Nocturna con el Profesor de Dos caras ( 2020 ),"Romance, Vida Escolar, Drama, Recuentos de la vida",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e2908edaf1d0.jpg,401,1.5K,2.4K,888,376,207,cde6be94-8b4e-4c3b-81aa-c8109254143f
