,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
10,"Es abandonado pero con otro nombre xde, y para los que no saben que es abandonado les dejo la sipnosis: La historia va de un men que es abandonado por una chica, pasan los años y el men se hace rico y tiene su empresa ss, mientras que la jerga se casa y tiene una hija. Un dia se reencontraran porque la empresa de su esposo necesita firmar un contrato con el men, donde no se da el contrato por que el le toco él qlo a la flaca y ella lo cachetea y justo llega su esposo, donde el men se encabrona por la cachetada y decide no firmar el contrato, luego en la desesperación la flaca decide firmar otro contrato con el a cambio de que firme el contrato de su esposo, donde ella quedara a disposición del men, se vienen cosas rikas.jpg",Seinen,MANHWA,Venganza por contrato ( 2020 ),"Drama, Ecchi, Romance, Recuentos de la vida",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fdbbab8159ea.jpg,766,2.9K,5.1K,1.8K,1.5K,977,1e9f942d-c3f0-448a-b324-fd5881bbd727
11,"En navidad, 5 chicos solteros se reunieron para hacer una fiesta, empesaron a hablar acerca de sus bonitas (?) experiencias.Cada chico empezó a hablar acerca de sus historia de amor...",Seinen,MANHWA,Tissue Thief ( 2016 - 2018 ),"Romance, Drama, Comedia, Ecchi, Realidad, Recuentos de la vida",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/18441_TMOManga57a133d750a39.jpg,967,3.7K,9.3K,1.2K,802,722,bacff2d8-026b-4bc3-96da-f3e6fc40a2e6
12,"KI chul es contratado como el tutor de la hija del comandante , pero no solo debe cuidar de las hijas sino tambien de las esposas del batallon, quienes enteradas del engaño de sus maridos usaran a Ki chul para vengarse",Seinen,MANHWA,AL SERVICIO DE MIS DAMAS ( 2019 ),"Comedia, Drama, Familia, Harem, Realidad, Romance",7.14,FINALIZADO,https://otakuteca.com/images/books/cover/5e1034f7af8c2.jpg,3K,4.2K,9.1K,3K,2.1K,1.3K,4ddee69f-cf5e-4475-9367-e934b0fb6963
13,"¿Qué pasa si un hombre y dos mujeres están atrapadas en un sótano después de la destrucción de la tierra? B Ko Bong-jun, quien casi muere por la caída de un satélite artificial, sobrevivió al ingresar al refugio debido a la hija de su propietario. En un espacio confinado, los dos se están acercando con una atmósfera sutil.",Seinen,MANHWA,Dos Evas -Mujer atrapada en una pared- ( 2019 - 2019 ),"Comedia, Ecchi, Romance, Tragedia",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ec428cc0a35c.jpg,4.2K,4K,8K,2.7K,2.1K,1.2K,930e5793-0223-4aad-9b3c-2835a429c324
14,"Hyun-sung, que de repente perdió su habilidad y pasó de ser un candidato a héroe de primera clase a un manager de héroes, es finalmente abandonado por su amada. Ga-yeong de la misma situación se le apareció a Hyun-sung, quien estaba desesperado, y se pusieron a beber, inmediatamente después de eso los dos aparecieron en la misma cama. Todos esos sucesos de ese día hacen que Hyun-sung y Ga- young den un giro a sus vidas.",Seinen,MANHWA,Hero Manager ( 2020 ),"Acción, Aventura, Romance, Ciencia Ficción, Sobrenatural, Superpoderes",8.80,PAUSADO,https://otakuteca.com/images/books/cover/5f40876ff124f.jpg,2K,5.7K,13.9K,4.6K,3K,1.9K,4f7b2bdd-1050-479b-8522-af2c4d3a5268
15,"JunHo es un hombre melancólico de 40 años, que vive con su bella esposa que es abogada y su hijo que trabaja en una gran empresa. Pero su vida da un vuelco cuando conoce a la nueva criada contratada por su esposa... Aquella le brindará a nuestro protagonista el respeto que no recibía de su familia. Este es el comienzo del crecimiento del ""Yo"" de JunHoo.",Seinen,MANHWA,My Housemaid,"Drama, Familia, Realidad, Ecchi, Recuentos de la vida, Thriller",6.88,FINALIZADO,https://otakuteca.com/images/books/cover/5e3da478283aa.jpg,3K,4.2K,8.3K,2.7K,1.7K,1.3K,b7bd4ded-9f16-42fe-b442-480a0203d377
16,"Propietarias sexys y vecinas más sexys. ¡Traza la vida con cinco chicas! La noche comienza cuando no puedes dormirte en el deseo ardiente. ""Gabriel ... el único hombre aquí eres tú ♡""",Seinen,MANHWA,¿Puedo Tocarlo? ( 2020 ),"Comedia, Ecchi, Harem, Romance",6.67,FINALIZADO,https://otakuteca.com/images/books/cover/5f723ea47dd57.jpg,1.9K,2.6K,4.8K,1.7K,1.3K,783,c923be20-41fa-4f1f-83ba-961fc1e015b0
17,"Cuando abrí los ojos, estaba dentro de una novela. [El nacimiento de un héroe]. [El nacimiento de un héroe] fue una novela centrada en las aventuras del personaje principal, Choi Han, un chico de secundaria que fue transportado a una dimensión diferente de la Tierra, junto con el nacimiento de los numerosos héroes del continente. Me convertí en parte de esa novela como la basura de la familia del Conde, la familia que supervisaba el territorio donde se encuentra el primer pueblo que visita Choi Han. El problema es que Choi Han se vuelve retorcido después de que esa aldea, y todos en ella son destruidos por asesinos. El mayor problema es el hecho de que este idiota en el que me he convertido no sabe lo que pasó en la aldea y se mete con Choi Han, solo para ser golpeado hasta convertirlo en pulpa. ""... Esto va a ser un problema"". Siento que me ha pasado algo grave. Pero valió la pena intentar hacer de esta mi nueva vida.",Seinen,MANHWA,La basura de la familia del conde ( 2020 ),"Acción, Aventura, Comedia, Fantasia, Reencarnación",9.31,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f4d4a18235b5.jpg,7.2K,26.4K,72.9K,26.4K,7.5K,3.2K,e15a8157-5808-4578-a4bc-5c78d1e9f57e
18,Seokwoo un día encerrado en su habitación descubre el secreto de su joven madrastra y sus amigas. Seokwoo al descubrir su secreto gradualmente se va involucrando más y más con ellas…,Seinen,MANHWA,Las Amigas de mi madrastra ( 2020 ),"Ecchi, Harem, Comedia, Familia, Romance",8.03,FINALIZADO,https://otakuteca.com/images/books/cover/5f29f55b480a6.jpg,8.6K,12.2K,33.6K,13.4K,6.8K,4.4K,f9805f7d-7551-402e-948c-3b138d6a7b6c
19,¿Qué pasará con jun-seo después de ser rechazado?,Seinen,MANHWA,Why did we meet? ( 2017 ),"Romance, Comedia",5.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/34831_TMOManga5a66467f34923.jpg,234,1.2K,2.6K,375,215,201,5f240122-9772-4f2d-8b9e-8742338e7f05
20,"Changsoo es un joven empresario que decidió un buen día abrir su Centro de Salud, sin embargo, su gran inseguridad y tormentosas dudas le impiden ser un buen vendedor, cansado del fracaso, decide buscar la ayuda de alguien más, a su puerta llega la sensualidad acanelada de Doona, una joven muy atractiva, con la actitud necesaria para hacer grandes ventas y provocar grandes deseos…de compras. Muy pronto un Centro de Salud desolado deviene en un negocio sumamente lucrativo. El negocio crece y una nueva empleada llega, Moon, una chica cuya ingenuidad es proporcional a su belleza y nobleza. Changsoo tendrá que luchar contra sus inseguridades y algunas mentes siniestras que quieren arrebatarle todo lo que tiene. Good Girl es un manhwa que combina el drama y la sensualidad de manera notable, donde la duda que subyace en toda la trama es si en un mundo tan competitivo y ambicioso como lo son las ventas, puede subsistir la nobleza de una mujer.",Seinen,MANHWA,UNA CHICA LINDA ( 2020 ),"Comedia, Drama, Ecchi, Romance, Recuentos de la vida",6.75,FINALIZADO,https://otakuteca.com/images/books/cover/5f7f43a68e28a.jpg,1.4K,2.9K,4.7K,1.6K,1.2K,687,58fdb7e0-7fd2-44e0-af6c-49e5cc5bf756
21,"Un cuerpo que me acepta apretando mi pene mientras duerme… Ogata mi subordinada es una perfeccionista y siempre estamos invirtiendo posiciones para corregir mis errores. Un día decidimos hacer un viaje de negocios juntos. Cuando regrese a mi habitación después de la fiesta, ella allí borracha… una linda cara dormida con un culo erótico que sobresale. Seria peligroso si le hiciera algo a mi subordinada, pero… no luego aguatar más…",Seinen,MANHWA,Serious Lady Loosens Up When Drunk ( 2020 ),"Ecchi, Romance, Recuentos de la vida",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fcd3e21dec02.jpg,512,2.5K,4K,1.4K,1.2K,725,d8081714-a97e-4883-9a88-3c8dd5cc46d2
22,"Shin Chi Ho es un chico de 18 años que no ha hecho nada con su vida. En el día de su graduación de la preparatoria, decide por fin confesar lo que siente a su primer amor, Baek Lin, pero se ve interrumpido por Joo Hong, quien lo ha molestado y humillado durante los últimos 12 años. El tiempo ha pasado y su vida sigue en decadencia, ahora en la universidad. Pero todo cambia cuando en su vigésimo cumpleaños pide el deseo de tener una vida más feliz lo que activará los sucesos relacionados a su infancia.",Seinen,MANHWA,Touch On ( 2019 ),"Ecchi, Harem, Romance, Drama, Sobrenatural",8.70,FINALIZADO,https://otakuteca.com/images/books/cover/5e3ebfac57c9b.jpg,4.3K,6.6K,14K,5.2K,3.1K,1.7K,bb2ec0d5-c587-477b-ac7f-a03d7214cc7d
23,"En una edad medieval, los nobles jóvenes deben de escoger un ""Anclar"" con la cual realizar un contrato para que las acompañe por el resto de su vida. Después de obtener a la mejor esclava ¡Una inimaginable aventura comienza! ¡Este es el nacimiento de una nueva serie picante, gore y madura que te moverá el mundo!",Seinen,MANHWA,Aharoo ( 2016 ),"Acción, Ecchi, Harem, Romance, Aventura, Misterio, Sobrenatural",7.17,PAUSADO,https://otakuteca.com/images/books/cover/14866_TMOmanga210558.jpg,5.9K,6.8K,21K,2.5K,1.4K,1.5K,eb65e09e-962e-4c12-b966-71302782bf2c
24,"Yang Jaesin siempre tiene el mismo sueño, una mujer diciéndole que estará esperando. Un día, se encuentra con una misteriosa adivina la cual le dice que no puede evitar el destino y lo deja con un consejo: para el camino que camina, Jaesin debe tener con él ""los ojos que pueden ver la verdad aislada"".",Seinen,MANHWA,Promised Orchid ( 2019 - 2021 ),"Acción, Aventura, Demonios, Drama, Fantasia, Gore, Horror",9.50,FINALIZADO,https://otakuteca.com/images/books/cover/5e57c88696aa2.jpg,2.9K,6.4K,12.9K,3K,1.4K,850,b274d91c-24de-46f0-a8e4-87c98453e95d
25,"Han-Soo, un estudiante público de Noryangjin, está decidido a aprobar el examen de servicio civil para poder trabajar y tener una vida normal, y para poder superar ese examen, tendrá que tener varias ""sesiones de estudio"" con sus compañeras~",Seinen,MANHWA,¿Estudiamos en Noryangjin? ( 2020 - 2022 ),"Ecchi, Romance, Comedia, Recuentos de la vida, Harem, Vida Escolar",8.75,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6057c8fc7d012.jpg,3.2K,5.9K,11.9K,4.5K,2.9K,1.6K,18dd438c-dc98-40cf-8171-ec2c5c4c68c1
26,"Todo hombre quiere a Si-ae. Su figura voluptuosa y su mirada sensual la hacen irresistible, y ella lo sabe. Sin embargo, ha dejado atrás una vida de lujuria y hace todo lo posible por estar contenta como ama de casa acomodada. Es decir, hasta que Park Gijin vuelva a su vida. Como el único hombre que logró saciar los impulsos sexuales de Si-ae, Gijin es la mayor amenaza para la cómoda vida de Si-ae. Ella sabe que necesita deshacerse de él, pero le resulta cada vez más difícil resistir el deseo de...",Seinen,MANHWA,The Desire to Kill ( 2037 ),"Drama, Ecchi",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fbf239e5deb4.jpg,1K,2.5K,4.7K,1.7K,1.3K,926,5d93d5f2-7ad7-465c-917d-1aa240e6ff78
27,Una mascarilla que puede convertirte en quien quieras ser. El Diablo Cel ... ¿Será este mi boleto a la riqueza? ¿O al infierno?,Seinen,MANHWA,LA MASCARILLA DE DOS CARAS,"Comedia, Drama, Ecchi, Misterio, Romance, Harem",4.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ced8288603e9.jpg,390,1.7K,3.6K,819,579,523,c4e02962-37aa-4e9d-baeb-695863230f0a
28,"Seung-ho vive con su novia que es mayor que él. Ella es una mujer muy sexy, pero el se está cansando de sus constantes discusiones. Después de un largo tiempo desempleado, Seung-ho finalmente consigue un trabajo y se va a trabajar con un objetivo claro. A medida que se acerca a su nueva jefe, comenzara a temblar por los sentimientos hacia las dos mujeres...",Seinen,MANHWA,Young Boss ( 2020 ),"Comedia, Drama, Ecchi, Romance",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5eb71213bcb93.jpg,4.4K,6.1K,11.7K,4.8K,2.8K,1.7K,2aabc5f7-6fbd-4930-a006-5119f6a93b10
29,"¿Alguna vez soñaste con la esposa de tu amigo? ¿Qué tal una encantadora masajista o una MILF que te contrató como tutor? En Sexual Exploits, una serie de personajes comparten sus experiencias sexuales más jugosas. Tocando la línea entre la realidad y la fantasía.",Seinen,MANHWA,Ss Story ( 2020 ),"Ecchi, Romance, Comedia, Drama, Recuentos de la vida",7.88,FINALIZADO,https://otakuteca.com/images/books/cover/5e8415e4d53a8.jpg,1.8K,4.7K,8.6K,2.9K,2.2K,1.4K,92427d86-49ea-43b7-ae4f-ec8d63f18bde
30,"Nuestro protagonista Amon al despertarse, se encuentra con una chica peliblanca, pero además se da cuenta que ha perdido la memoria, y recuperarlos será una tarea difícil, ¿podrá lograrlo?...",Seinen,MANHWA,NARAKARANA ( 2016 ),"Acción, Ecchi, Harem, Gore, Demonios, Sobrenatural, Fantasia, Horror, Supervivencia, Magia, Aventura",8.92,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/20505_TMOManga582d5c53e2edd.jpg,4K,6.9K,16.7K,2K,1.3K,1K,f2c07d56-dec2-44ac-8679-ad09e31fbf5b
31,¿Es realmente el tipo que pesaba más de 100 kilos? Jayden vuelve a la escuela y ha vuelto para vengarse de sus matones.,Seinen,MANHWA,El Regreso del Estudiante ( 2020 ),"Drama, Ecchi, Harem, Romance",6.50,FINALIZADO,https://otakuteca.com/images/books/cover/5f8a703855c38.jpg,2.7K,3.4K,6.2K,2.3K,1.7K,1.1K,c5dcd143-3f1f-4cc6-8f05-1b91ff7d36a0
32,"¿Qué pasa si tu novia cambia cada vez que tiras los dados? ¡Cada vez, diferentes estilos, diferentes personalidades! Accidentalmente recibí un dado que cambió a mi novia, que era como una pared de hierro, a una abierta, linda o sexy chica. Al principio fue confuso, pero si no se puede evitar… No es malo, ¿verdad?",Seinen,MANHWA,The Girlfriend Dice,"Comedia, Ecchi, Harem, Romance, Recuentos de la vida",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d83e62d8afbf.jpg,1.5K,6.4K,13.5K,3.9K,2.8K,1.8K,ecfbc46d-f41a-4862-b1a9-1516a42c45f2
33,"Sangwook y Soeun estaban en un viaje de su luna de miel y se encontraron accidentalmente con Jonghoon y Juhee. Durante el viaje las 4 personas tienen una buena opinión de sus acompañantes, pero cuando beben y juegan, el ambiente se vuelve cada vez más caliente, la escala del castigo se hace más grande ... ""Todo está acordado"".",Seinen,MANHWA,Everything is Agreed ( 2019 ),"Drama, Ecchi, Romance",7.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e84f09443f5f.jpg,1.1K,3.6K,5.7K,2K,1.6K,1.3K,c2e1fabd-00fa-4a40-8254-2beb7233e115
34,"Oh Joong Seok, edad 41 años. Un hombre que hizo todo tipo de maldades y puso su vida en riesgo para que su pandilla ganara la posición más alta. Pero quién iba a saber que el final de su vida sería tan miserable... El proyecto de ""vida virtuosa"" de Joong Seok comienza ahora.",Seinen,MANHWA,Segunda Vida de un Gángster,"Acción, Crimen, Fantasia, Psicológico, Romance, Recuentos de la vida",8.57,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6004d384ea84d.jpg,2K,5.7K,19.2K,4.4K,1.8K,1.1K,cc6c4f03-2316-4446-a70d-3f82883ab295
35,"Los protagonistas de esta serie son: Ha-Jin, un misterioso asesino, Si-Yeon, su espectacular esposa y el chico de las entregas, Yeon-Woo, quien aparecerá ante ellos. La indiferencia de Ha-Jin hacia su esposa ha hecho que Si-Yeon no tenga la vida amorosa que desea, pero eso cambiará cuando conozca a Yeon-Woo y le dé rienda suelta a sus deseos carnales, cosa que la pondrá en un aprieto con su marido... Dale un vistazo a la nueva presentación de un nuevo aspirante a escritor, Vulture Boy.",Seinen,MANHWA,Household Affairs ( 2015 - 2018 ),"Comedia, Ecchi, Misterio, Drama, Harem",6.50,FINALIZADO,https://otakuteca.com/images/books/cover/13341_TMOmanga080128.jpg,6.9K,5.1K,10.4K,1.2K,845,739,c37f72d8-713b-485a-a52a-7a2f0a446e96
36,"Con todo el mundo bajo el mismo techo, los golpes y los golpes no se detendrán. Esa chica jadeante es demasiado linda ... y aprieto mi miembro duro contra su sensible montículo que ha venido, oh, tantas veces ...",Seinen,MANHWA,La Regla Secreta De La Casa Compartida ( 2019 ),"Ecchi, Harem",7.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f34d3271bd01.jpg,1.1K,4.4K,7.7K,2.5K,2.1K,1.3K,95c40d9a-9765-455e-aa0d-31f314ba8db7
37,Dos hermanos se despertaron en mitad de la noche dentro de una extraña habitación llamada Shame Room. Para lograr escapar de ahí deberán cumplir extrañas y difíciles misiones... ¿Influenciarán estas misiones en su relación?,Seinen,MANHWA,Shame Room,"Comedia, Ecchi, Familia, Misterio, Romance",6.56,FINALIZADO,https://otakuteca.com/images/books/cover/5c79bd5273a02.jpg,10.9K,4.2K,11.7K,2.6K,1.6K,1K,d94933af-a09a-4f1b-875e-dde6757a9c54
38,"Jin-soo, un universitario de pocos recursos , concoce a la novia de su amigo Chan-young, .Una mujer realmente hermosa.",Seinen,MANHWA,Female Student: Fallen,"Drama, Ecchi, Historia, Romance, Recuentos de la vida",4.00,FINALIZADO,https://otakuteca.com/images/books/cover/5dd4cb1f3df2d.jpg,1.8K,3.3K,6.6K,2K,1.3K,1K,0b905385-7f30-4c6b-b0a9-8b348cd0430a
39,"En un callejón desierto recorrido por pocos, hay una tienda de antigüedades. No tiene signo ni nombre. Vende los artículos habituales, pero si crees en los rumores, esta tienda en particular también vende artículos no autorizados para otorgar deseos por un precio por supuesto. Y los compradores que no sigan las instrucciones de uso de un artículo pagarán un precio especialmente alto.",Seinen,MANHWA,La Tienda Sin Nombre ( 2018 ),"Fantasia, Horror, Sobrenatural",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b78ada7e8641.jpg,338,2.4K,3.8K,712,382,276,b759f892-f4bf-443c-b955-b19e92b37165
40,"Se encontró a su primer amor en un bar de Prostiitutas, ademas se ser una ex compañera de escuela ¿Que debería hacer?",Seinen,MANHWA,By Chance ( 2016 ),"Drama, Tragedia, Ecchi, Romance",7.00,FINALIZADO,https://otakuteca.com/images/books/cover/5cb18a3025747.jpg,2.8K,3.5K,8.5K,1.3K,898,745,201f36a6-edf1-456d-85af-b90c7a5cc68d
41,"Na Bomi es la típica oficinista... con un secreto. Una exhibicionista crónica, anhela vagar desnuda, mostrando a todos lo que tiene para ofrecer. Cuando una escapada particularmente arriesgada conduce a un desafortunado accidente, ella sufre una experiencia fuera del cuerpo. Como un alma sin cuerpo, puede desfilar con el trasero desnudo sin miedo a que la atrapen. ¿Es esta su oportunidad? ¿Será capaz de satisfacer sus deseos reprimidos?",Seinen,MANHWA,The Girl Hiding in the Wall,"Comedia, Drama, Ecchi, Fantasia, Romance",8.75,FINALIZADO,https://otakuteca.com/images/books/cover/5ec0c9a5e9b9d.jpg,3.3K,3.5K,5.3K,1.9K,1.5K,891,ea9580cc-ab79-4da7-b029-a7df42075c24
42,"exorcitas, demonios, accion, zukulencia... que mas quieren... solo léanlo ;:v",Seinen,MANHWA,Butterfly ( 2016 ),"Acción, Sobrenatural, Drama, Demonios, Ecchi, Gore, Fantasia, Artes Marciales",8.41,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f5564b9b49ae.jpg,1.3K,3.8K,7.1K,1.1K,875,769,909a8b3d-1d6f-475d-b9f3-03e560393e11
43,"Una tarde normal, un anillo apareció de repente en medio de la clase. ""Si quieres vivir, tienes que subir al ring y matar a un compañero de clase. Un juego brutal de matanza comienza para probar el poder de combate humano en todo el mundo.",Seinen,MANHWA,Monarca del Juicio,"Acción, Artes Marciales, Vida Escolar, Superpoderes, Guerra, Psicológico, Supervivencia",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c4ad1a3194f4.jpg,1.4K,5K,12.3K,3.2K,1.5K,900,303dfbce-a93d-4feb-84aa-3108fa80ec1d
44,"Mi esposa falleció. Ahora estoy solo en mi casa, y la chica que vive al lado no visita mi casa ya.",Seinen,MANHWA,The Girl Next Door (Sun) ( 2016 ),"Drama, Ecchi, Romance, Comedia, Harem",2.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/16934_TMOManga576f0f313c9a4.jpg,969,3.1K,8.8K,900,599,718,f47020a1-2e77-4bbc-8e7c-d3c10544f6f4
45,"Fang Zheng, el jefe del Ministerio de Justicia de la dinastía Da Yi, aborrecía el mal, una postura que enfrentó a muchos contra él. Rodeado y atacado por todos lados por sus enemigos, Fang Zheng murió en la montaña Cang Kui . Pero su alma resucitaría en un niño débil, junto con los recuerdos de su vida pasada, su apasionado deseo de justicia y su creencia en castigar el mal con el mal. Fang Zheng golpeará sin piedad a quienes se encuentren en su camino hasta que se convierta en el hombre más venerado y respetado tanto en el cielo como en la tierra.",Seinen,MANHWA,The gateway of revolution ( 2018 ),"Acción, Aventura, Fantasia, Artes Marciales, Reencarnación",5.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c329c58ac471.jpg,956,4.2K,8.9K,1.5K,1.1K,670,22994eab-34d3-430a-8197-e4f2a2fe9946
46,"Vivo con mi esposa, y también con alguien que es exactamente igual a ella, y es su hermana gemela. Mi esposa es una chica tranquila, mientras que su hermana es una chica pervertida, quien de las dos es la que me está seduciendo?",Seinen,MANHWA,My twin Wives ( 1997 ),"Drama, Ecchi, Romance, Familia, Harem, Recuentos de la vida",5.00,FINALIZADO,https://otakuteca.com/images/books/cover/5d84e46b158dc.jpg,1.9K,2.6K,5.4K,1.4K,979,689,a83a67df-8dcf-4333-9267-b1a53caf3ab7
47,"""Es posible que desee probarlo, estoy segura de que se sentirá increíble..."" El deseo sexual que había estado ocultando a su esposo para no decepcionarlo, se está volviendo algo incontenible. Cuanto más trata de contener sus impulsos, más difícil le es resistirse. Este deseo sexual se dirige al secretario Tae Yeol, no a su esposo…",Seinen,MANHWA,Craving,"Ecchi, Drama, Romance",5.75,FINALIZADO,https://otakuteca.com/images/books/cover/5f025b52088da.jpg,1.7K,2.6K,4K,1.5K,1K,835,0f66452f-71b2-4d72-8128-e7f82e6c0104
